id_n,Year,CONS_total,vat,VAT_Rate
95497,2018,14113520,476225,3.4%
245551,2018,42807000,1497342,3.5%
134048,2018,26463200,910469,3.4%
15393,2018,48487120,1312852,2.7%
42811,2018,105298000,5013589,4.8%
155455,2018,33075400,1775063,5.4%
244857,2018,58044000,1427153,2.5%
147486,2018,41465100,1239284,3.0%
232968,2018,32896000,797997,2.4%
263259,2018,34182800,664292,1.9%
209513,2018,41175000,1847286,4.5%
91026,2018,92185200,3020127,3.3%
222180,2018,8384000,168865,2.0%
167564,2018,26840400,850786,3.2%
134973,2018,54868000,2033312,3.7%
28135,2018,167870996,6092696,3.6%
283295,2018,83117000,2365930,2.8%
269861,2018,18774000,483604,2.6%
238402,2018,97170600,4500685,4.6%
231329,2018,29994396,588537,2.0%
251271,2018,12185600,288438,2.4%
168773,2018,42113532,1374478,3.3%
110747,2018,135792000,1698395,1.3%
267441,2018,16150600,278400,1.7%
223915,2018,188907000,7301098,3.9%
44997,2018,41162000,1037378,2.5%
220325,2018,96219000,3674238,3.8%
23230,2018,26258600,1128002,4.3%
81124,2018,167525000,5650135,3.4%
265203,2018,156077000,7054908,4.5%
100583,2018,19450880,1030091,5.3%
92934,2018,84723180,4351200,5.1%
210123,2018,45529800,1401988,3.1%
173437,2018,41127916,1895717,4.6%
223558,2018,39304020,1375874,3.5%
221389,2018,13153400,240216,1.8%
5082,2018,84760600,5395056,6.4%
156193,2018,42524556,1907071,4.5%
77861,2018,78256000,3688595,4.7%
263702,2018,29698000,910267,3.1%
40781,2018,71702000,3204865,4.5%
122170,2018,15530400,442420,2.8%
169188,2018,55182000,2326463,4.2%
119512,2018,41581620,1720397,4.1%
107564,2018,54485408,1963292,3.6%
228528,2018,34081000,1602487,4.7%
169445,2018,95529000,4960703,5.2%
253279,2018,116994000,7865764,6.7%
90223,2018,31539400,1229641,3.9%
202909,2018,22443400,507288,2.3%
183539,2018,41288000,1313641,3.2%
256065,2018,42027000,2059944,4.9%
141002,2018,21354640,531750,2.5%
40595,2018,40673000,1775881,4.4%
195050,2018,27062480,872634,3.2%
33267,2018,31620000,1050744,3.3%
129333,2018,29954400,983088,3.3%
244056,2018,52773000,2060171,3.9%
157144,2018,53464400,3790141,7.1%
102091,2018,67832400,3409941,5.0%
175178,2018,31163000,1278189,4.1%
278846,2018,32974280,892550,2.7%
175143,2018,46061200,993085,2.2%
135308,2018,32141000,872559,2.7%
17006,2018,29465000,811919,2.8%
158964,2018,35693000,1433171,4.0%
184252,2018,50605000,2430645,4.8%
62352,2018,78245000,5426568,6.9%
224993,2018,49589600,1458252,2.9%
22741,2018,39929400,1968049,4.9%
140728,2018,26609024,1060988,4.0%
28340,2018,46075000,1094914,2.4%
157937,2018,30100000,1327103,4.4%
224485,2018,48612800,1858649,3.8%
160909,2018,33592400,955678,2.8%
64744,2018,45898000,2498359,5.4%
61222,2018,38723000,1558863,4.0%
187134,2018,45352040,1882544,4.2%
118682,2018,20196950,965924,4.8%
93056,2018,13633120,323004,2.4%
108717,2018,43549360,1883096,4.3%
52177,2018,125671400,5262200,4.2%
138216,2018,42008240,1822060,4.3%
20636,2018,13320000,108018,0.8%
37668,2018,42826968,1576047,3.7%
87279,2018,29864600,820362,2.7%
261330,2018,63165200,2896350,4.6%
278082,2018,32850000,859157,2.6%
79869,2018,34101200,1913784,5.6%
102141,2018,81751800,2811407,3.4%
145714,2018,85692000,1645467,1.9%
51544,2018,37969000,1601454,4.2%
103105,2018,6177400,49649,0.8%
127212,2018,75296400,3224879,4.3%
152360,2018,7103416,321061,4.5%
254374,2018,28442120,867200,3.0%
143087,2018,74929600,2696319,3.6%
74771,2018,92315000,4035609,4.4%
247238,2018,26704628,1246021,4.7%
38469,2018,52505506,1933918,3.7%
85068,2018,30472400,822007,2.7%
288247,2018,88935000,2987186,3.4%
191133,2018,34815844,928202,2.7%
82661,2018,13622280,128640,0.9%
79809,2018,162969000,4721966,2.9%
106702,2018,26118652,1080398,4.1%
59882,2018,15876000,405811,2.6%
153983,2018,43285400,2051275,4.7%
85837,2018,38488100,2103577,5.5%
147298,2018,41944960,1384741,3.3%
117353,2018,53596400,1810631,3.4%
145369,2018,22446960,937723,4.2%
127151,2018,25680200,1066595,4.2%
194977,2018,63029500,1854413,2.9%
187459,2018,48763000,1657371,3.4%
42911,2018,21701600,1026721,4.7%
19563,2018,23282400,821160,3.5%
190316,2018,37177786,1712973,4.6%
177035,2018,35710430,1719018,4.8%
103381,2018,17563200,557002,3.2%
21760,2018,28275200,1270649,4.5%
121289,2018,18921400,740133,3.9%
73845,2018,54527200,1783160,3.3%
291821,2018,21838920,987054,4.5%
194303,2018,12827000,173180,1.4%
79857,2018,38697600,1236180,3.2%
129596,2018,19593000,971766,5.0%
42975,2018,183611000,13551923,7.4%
93967,2018,18745200,1243662,6.6%
133569,2018,57752100,2026849,3.5%
281952,2018,81772200,4757232,5.8%
117021,2018,9304400,297041,3.2%
291966,2018,11398160,148699,1.3%
18372,2018,54358200,1220162,2.2%
194508,2018,23155200,361200,1.6%
240827,2018,20008800,927449,4.6%
192925,2018,48965000,1608479,3.3%
68495,2018,140478800,8619996,6.1%
6976,2018,10870000,283973,2.6%
166270,2018,32273400,1615004,5.0%
137515,2018,41847200,904497,2.2%
214321,2018,26030000,925198,3.6%
115441,2018,23472500,738982,3.1%
199240,2018,11943000,204694,1.7%
74639,2018,26506200,1243879,4.7%
185514,2018,110485500,6169464,5.6%
219186,2018,30592200,1633422,5.3%
11846,2018,44462000,2529928,5.7%
239794,2018,64961200,2731650,4.2%
94224,2018,38170400,1761676,4.6%
96873,2018,18605200,588114,3.2%
274413,2018,28678472,1236242,4.3%
77175,2018,21740700,978554,4.5%
8637,2018,60567320,2310357,3.8%
58673,2018,16560800,618420,3.7%
111536,2018,165891400,5075809,3.1%
285224,2018,83944800,2161892,2.6%
200137,2018,20456000,468838,2.3%
200066,2018,61246000,2229135,3.6%
187493,2018,24789408,570827,2.3%
237965,2018,78932684,2590607,3.3%
27238,2018,23455000,737198,3.1%
33963,2018,35804600,1737564,4.9%
194958,2018,32720600,1012495,3.1%
47602,2018,39069840,1433634,3.7%
279552,2018,17527000,668984,3.8%
241258,2018,271905780,20389776,7.5%
17635,2018,90041400,2781811,3.1%
256123,2018,9853000,196836,2.0%
125586,2018,27328500,1245717,4.6%
30824,2018,36501200,1397535,3.8%
114839,2018,36798080,1502137,4.1%
185124,2018,70009600,1927521,2.8%
198064,2018,48224400,1347193,2.8%
137807,2018,125945300,2109129,1.7%
90205,2018,20530600,1100515,5.4%
263110,2018,46995800,1653460,3.5%
72071,2018,67256600,2994372,4.5%
124179,2018,19224600,680874,3.5%
164983,2018,78329012,2647206,3.4%
142179,2018,18963300,562635,3.0%
81586,2018,62802400,3483946,5.5%
220901,2018,74626280,2121375,2.8%
208351,2018,18506080,549354,3.0%
167674,2018,20792880,709835,3.4%
21338,2018,19855212,294676,1.5%
182980,2018,28349600,784786,2.8%
229896,2018,160754000,3539225,2.2%
276838,2018,72892160,1909140,2.6%
222523,2018,66743600,2895834,4.3%
229166,2018,48073240,1740863,3.6%
144971,2018,13400960,558934,4.2%
73527,2018,108115000,5624014,5.2%
37150,2018,15053800,304908,2.0%
164217,2018,142908000,3762436,2.6%
147296,2018,6204080,155447,2.5%
101666,2018,27714880,896526,3.2%
151194,2018,55661800,2984591,5.4%
185833,2018,101973500,2985526,2.9%
37830,2018,230213000,10613142,4.6%
64154,2018,42960900,1880980,4.4%
162172,2018,22898000,861240,3.8%
243897,2018,23349520,937177,4.0%
12733,2018,82971000,5344514,6.4%
285977,2018,23094000,646415,2.8%
265624,2018,30222480,582975,1.9%
136250,2018,55699784,2234085,4.0%
245261,2018,13774600,265741,1.9%
137327,2018,45670000,1503317,3.3%
145748,2018,41466200,2475705,6.0%
168055,2018,11346000,236236,2.1%
294894,2018,90845200,3770542,4.2%
53252,2018,44981564,832358,1.9%
33632,2018,28124200,721762,2.6%
78572,2018,77646440,3315656,4.3%
205317,2018,34914520,1355705,3.9%
245393,2018,40026000,2289784,5.7%
59757,2018,17479400,739688,4.2%
235523,2018,50516608,512342,1.0%
209724,2018,36314600,1523644,4.2%
10837,2018,25363400,902535,3.6%
85096,2018,141485000,3654386,2.6%
183920,2018,35329600,1070449,3.0%
179149,2018,76199000,2767937,3.6%
287386,2018,20632000,723348,3.5%
35318,2018,43622000,1262231,2.9%
40601,2018,18057000,535730,3.0%
160376,2018,44046800,1973369,4.5%
97302,2018,60847060,1782337,2.9%
71257,2018,33289004,1576112,4.7%
126545,2018,13207760,284077,2.2%
91073,2018,23765600,1145189,4.8%
269838,2018,70596200,1447829,2.1%
123317,2018,34071800,690474,2.0%
6552,2018,37595000,1049613,2.8%
54459,2018,10674600,471771,4.4%
177696,2018,5918400,101537,1.7%
284304,2018,15218800,234353,1.5%
49383,2018,26605320,780175,2.9%
110273,2018,73632000,2319951,3.2%
245036,2018,34716000,1305883,3.8%
170008,2018,99355208,3747595,3.8%
291132,2018,24035560,533054,2.2%
59625,2018,26195600,1063639,4.1%
61343,2018,168505400,10533631,6.3%
139408,2018,64412000,1339663,2.1%
202588,2018,29002000,521018,1.8%
280948,2018,66481600,1726712,2.6%
74336,2018,21906400,961112,4.4%
171930,2018,165925744,12220698,7.4%
152940,2018,25984400,1093063,4.2%
162256,2018,33404400,1242421,3.7%
1441,2018,115926000,7199997,6.2%
234690,2018,20036800,684259,3.4%
288656,2018,70191000,2599667,3.7%
232950,2018,23603000,1236919,5.2%
216827,2018,41543000,1857117,4.5%
12510,2018,61811000,4586348,7.4%
238347,2018,43436000,1615414,3.7%
222100,2018,52476600,2522449,4.8%
76081,2018,31232720,1377684,4.4%
86959,2018,38633400,943800,2.4%
210527,2018,173842600,5628683,3.2%
138121,2018,63123400,2150223,3.4%
270918,2018,59368780,2426422,4.1%
83511,2018,50224240,1171146,2.3%
144002,2018,218184100,6289528,2.9%
135639,2018,17076000,548677,3.2%
107783,2018,39802868,1021268,2.6%
160329,2018,23892600,864314,3.6%
71681,2018,51795800,1269926,2.5%
163194,2018,36755600,1354276,3.7%
93427,2018,38142900,958161,2.5%
68146,2018,58248860,2518551,4.3%
247120,2018,49852500,1690680,3.4%
187059,2018,9800800,351207,3.6%
281886,2018,20254000,401063,2.0%
220766,2018,89295920,4199787,4.7%
161967,2018,19871000,325419,1.6%
48816,2018,34062600,1627980,4.8%
228329,2018,46960400,1664487,3.5%
251054,2018,41415360,963546,2.3%
50490,2018,16504000,392416,2.4%
28444,2018,88683000,3867492,4.4%
34294,2018,58061400,1414933,2.4%
61273,2018,98547800,2852843,2.9%
13684,2018,34478156,1400171,4.1%
29231,2018,42925020,1365694,3.2%
19755,2018,30465800,1097324,3.6%
196135,2018,59240000,2470496,4.2%
169984,2018,27629368,1257947,4.6%
206978,2018,43508600,2059809,4.7%
190135,2018,16756000,459126,2.7%
71957,2018,13673000,417470,3.1%
197707,2018,28365000,364360,1.3%
197700,2018,23523200,371998,1.6%
248113,2018,14142000,440141,3.1%
77998,2018,89831240,2919497,3.2%
197268,2018,52661800,1797962,3.4%
114304,2018,19758680,1084196,5.5%
284562,2018,66267000,3709973,5.6%
234140,2018,21987200,322999,1.5%
28090,2018,120229000,3732251,3.1%
122400,2018,71768600,2601278,3.6%
46694,2018,58291000,3870613,6.6%
284516,2018,60596200,1605733,2.6%
116664,2018,65455300,3047221,4.7%
38377,2018,108580200,5431842,5.0%
172093,2018,26173596,1020559,3.9%
32210,2018,15474920,536586,3.5%
242150,2018,40800800,2269885,5.6%
186124,2018,28310600,1227156,4.3%
269955,2018,23264600,677640,2.9%
283594,2018,18206800,177658,1.0%
95644,2018,14244260,432988,3.0%
12016,2018,18122200,306200,1.7%
221497,2018,18201476,527903,2.9%
89065,2018,63563608,1653796,2.6%
248290,2018,38360040,1466496,3.8%
149358,2018,19686240,565199,2.9%
243192,2018,24040000,660447,2.7%
182276,2018,13991000,694261,5.0%
201312,2018,36450900,952427,2.6%
127369,2018,41016000,1400389,3.4%
56778,2018,50275000,2313999,4.6%
281817,2018,18064060,626312,3.5%
135701,2018,19846400,407645,2.1%
155781,2018,8568800,259501,3.0%
76601,2018,114049500,5777480,5.1%
133566,2018,37136800,1590738,4.3%
274351,2018,52035000,1760595,3.4%
252401,2018,29191800,1574014,5.4%
206745,2018,27348000,1466667,5.4%
164040,2018,56514900,1506833,2.7%
170740,2018,31289400,921630,2.9%
265329,2018,48880600,2251332,4.6%
181734,2018,37946960,1598000,4.2%
57887,2018,24826600,1007811,4.1%
99836,2018,42982600,1301865,3.0%
143226,2018,40358840,1394047,3.5%
280854,2018,36681040,1014348,2.8%
130674,2018,9385412,202818,2.2%
138730,2018,28707768,1093043,3.8%
44295,2018,81613000,4849297,5.9%
112258,2018,31914000,1008423,3.2%
189945,2018,19836944,507645,2.6%
181415,2018,243721000,9057081,3.7%
25795,2018,95738296,2374315,2.5%
31296,2018,44972000,2401416,5.3%
56031,2018,7335880,216234,2.9%
12299,2018,38540400,2209584,5.7%
278012,2018,42055200,801760,1.9%
269828,2018,73150000,3263934,4.5%
242600,2018,158375000,4307408,2.7%
147636,2018,9760520,316641,3.2%
156350,2018,71123000,3761501,5.3%
59860,2018,22227800,584270,2.6%
206682,2018,66855400,2115371,3.2%
28174,2018,53050600,1037737,2.0%
116370,2018,88742104,5924739,6.7%
103904,2018,36988800,982746,2.7%
132966,2018,19875768,397597,2.0%
97892,2018,209012800,7607391,3.6%
284761,2018,134179400,5594817,4.2%
249582,2018,43979000,1195234,2.7%
94540,2018,47782200,2481461,5.2%
183905,2018,65387000,2453096,3.8%
246958,2018,78028000,3679789,4.7%
72629,2018,20499000,769348,3.8%
240798,2018,27058817,1309506,4.8%
256600,2018,19208600,728330,3.8%
99529,2018,55697736,2285527,4.1%
33399,2018,50850600,1476391,2.9%
294825,2018,63410000,2530418,4.0%
293014,2018,29663600,969771,3.3%
5167,2018,38784000,1291321,3.3%
257102,2018,48841000,1534946,3.1%
213195,2018,62462800,3032591,4.9%
112715,2018,40108800,665077,1.7%
224289,2018,84101660,3685229,4.4%
223323,2018,46301800,1929247,4.2%
235752,2018,43272400,2052600,4.7%
231455,2018,59586000,1540793,2.6%
65560,2018,24986600,625395,2.5%
22993,2018,48984000,1053589,2.2%
151605,2018,20442200,765492,3.7%
60036,2018,17072987,562744,3.3%
51048,2018,54857600,1732209,3.2%
136472,2018,21074200,773362,3.7%
143973,2018,21333400,710017,3.3%
189934,2018,12278432,346672,2.8%
4517,2018,42453980,1287198,3.0%
17237,2018,46987200,896797,1.9%
292548,2018,29513000,801631,2.7%
89502,2018,82128000,3579459,4.4%
264143,2018,24079320,587202,2.4%
155486,2018,43858080,1800616,4.1%
26389,2018,101964112,4131116,4.1%
47941,2018,33525000,2377481,7.1%
31602,2018,133418000,7755198,5.8%
110727,2018,91179960,2219683,2.4%
262689,2018,32308560,1269225,3.9%
220732,2018,26148400,900018,3.4%
179103,2018,77540600,2943512,3.8%
99358,2018,32009400,1357004,4.2%
81337,2018,45267400,1897708,4.2%
232947,2018,28846000,825182,2.9%
41518,2018,7853680,192419,2.5%
224662,2018,95509600,2876886,3.0%
35364,2018,10832000,26955,0.2%
212962,2018,91826000,4743924,5.2%
32528,2018,34652984,1389984,4.0%
228583,2018,86679000,4068168,4.7%
206992,2018,16156000,405712,2.5%
234666,2018,16271800,526315,3.2%
245746,2018,40189400,1235072,3.1%
199805,2018,16122880,452624,2.8%
257752,2018,17619280,350791,2.0%
77821,2018,66763400,4136020,6.2%
218329,2018,36384800,902040,2.5%
211546,2018,223366000,4195383,1.9%
148062,2018,22409800,887976,4.0%
84188,2018,43825360,1463951,3.3%
64510,2018,34276580,749883,2.2%
236970,2018,133905000,6669532,5.0%
112760,2018,20088800,614321,3.1%
67020,2018,131140768,4909580,3.7%
24632,2018,44683200,1604099,3.6%
37906,2018,50787800,1687353,3.3%
265027,2018,36814520,1242405,3.4%
132584,2018,47781000,1492730,3.1%
109664,2018,23478720,359175,1.5%
113818,2018,12322840,340715,2.8%
153380,2018,16984440,782784,4.6%
86103,2018,31972440,1665843,5.2%
119365,2018,10719200,306973,2.9%
115285,2018,68391000,3383326,4.9%
108238,2018,29664000,1207411,4.1%
198941,2018,56633400,2571923,4.5%
230372,2018,53790000,2007451,3.7%
281619,2018,22879240,666849,2.9%
101798,2018,20451130,1026501,5.0%
269403,2018,92648400,3680335,4.0%
69655,2018,37629200,1486023,3.9%
114871,2018,30286920,1251176,4.1%
191876,2018,13568080,585105,4.3%
277309,2018,56484000,2155315,3.8%
246809,2018,304473000,16661070,5.5%
112074,2018,100310400,3630701,3.6%
247020,2018,11192600,212112,1.9%
292012,2018,56979200,1396985,2.5%
122670,2018,9619000,197247,2.1%
86411,2018,41979800,2214519,5.3%
136920,2018,61945000,3188258,5.1%
267235,2018,27137616,835227,3.1%
207235,2018,25704700,770394,3.0%
123452,2018,25154040,392111,1.6%
195870,2018,43090000,1645838,3.8%
114750,2018,31049400,997627,3.2%
212405,2018,37006000,1212420,3.3%
222495,2018,66298000,2672088,4.0%
241051,2018,82776000,3111485,3.8%
203697,2018,38574600,1428295,3.7%
61212,2018,22405800,146151,0.7%
287859,2018,82072000,1236866,1.5%
259913,2018,150202800,4843206,3.2%
223662,2018,46140004,1734928,3.8%
208507,2018,42186000,1972667,4.7%
104791,2018,36440200,2080869,5.7%
119169,2018,22469100,804863,3.6%
271089,2018,22732608,1099094,4.8%
220013,2018,27795800,965780,3.5%
173556,2018,36128764,1140519,3.2%
237930,2018,116520000,4845351,4.2%
199503,2018,20688800,449411,2.2%
85883,2018,53834120,2765658,5.1%
265057,2018,15389000,405295,2.6%
110045,2018,144721120,4336441,3.0%
79251,2018,67359800,4187532,6.2%
293731,2018,55373560,2316197,4.2%
259923,2018,26263200,1078654,4.1%
3808,2018,32696000,752443,2.3%
68627,2018,48757000,1613402,3.3%
30962,2018,13522000,222874,1.6%
278792,2018,44062900,1971198,4.5%
165001,2018,76784240,3539786,4.6%
163874,2018,77296000,3517144,4.6%
86810,2018,46515000,306315,0.7%
193018,2018,37527000,293333,0.8%
219951,2018,88639840,3380171,3.8%
218134,2018,35590200,1823310,5.1%
189958,2018,18595600,692544,3.7%
20357,2018,35650000,1403933,3.9%
273883,2018,85241752,3277991,3.8%
169026,2018,21758240,927811,4.3%
282715,2018,112348000,8216162,7.3%
278602,2018,64315800,2365753,3.7%
83705,2018,253243800,9170415,3.6%
293622,2018,39315880,1354446,3.4%
74964,2018,27412440,875194,3.2%
47593,2018,29347200,835050,2.8%
219109,2018,30970700,1010632,3.3%
11219,2018,16158000,425234,2.6%
106182,2018,16675600,600308,3.6%
112112,2018,75856360,2762136,3.6%
252963,2018,8187800,182303,2.2%
224240,2018,59851760,2702353,4.5%
219545,2018,52174720,1219360,2.3%
293740,2018,43057520,1304883,3.0%
209187,2018,30962000,1135787,3.7%
117972,2018,19508240,507798,2.6%
130771,2018,41937500,2199012,5.2%
239613,2018,11396400,215778,1.9%
195268,2018,10672000,183288,1.7%
114536,2018,59631800,3899016,6.5%
175848,2018,29452200,762119,2.6%
194117,2018,49913000,1779027,3.6%
223541,2018,61738000,1980000,3.2%
39908,2018,77508400,3331903,4.3%
82932,2018,32400200,949191,2.9%
128043,2018,45833436,1592029,3.5%
92399,2018,22983600,1126986,4.9%
93857,2018,34076000,2261580,6.6%
279435,2018,25786000,633519,2.5%
76739,2018,254034000,10503993,4.1%
218197,2018,21308680,783106,3.7%
286767,2018,47084440,1633054,3.5%
255775,2018,12411760,277533,2.2%
218968,2018,29459320,876188,3.0%
64837,2018,58595284,2871321,4.9%
257512,2018,53835500,2293715,4.3%
180375,2018,105015500,4684375,4.5%
217642,2018,76933100,3450524,4.5%
170781,2018,50089256,2458641,4.9%
77725,2018,20126000,858834,4.3%
248954,2018,9705004,280728,2.9%
139369,2018,39527900,1391643,3.5%
26418,2018,34806573,701102,2.0%
265109,2018,20748400,618319,3.0%
72116,2018,92222200,3310703,3.6%
66146,2018,29482000,308773,1.0%
37958,2018,46867800,2552515,5.4%
34628,2018,34916400,1598897,4.6%
57162,2018,77759400,3623300,4.7%
231700,2018,82976600,4183022,5.0%
271466,2018,85194000,527505,0.6%
103193,2018,35809800,1294324,3.6%
35305,2018,39097200,1260897,3.2%
225268,2018,99124800,2456494,2.5%
33534,2018,36760680,1476743,4.0%
123897,2018,66925000,1812070,2.7%
181433,2018,39780800,1674380,4.2%
249401,2018,24992560,1095499,4.4%
263405,2018,12006148,377865,3.1%
246590,2018,27652800,839992,3.0%
44750,2018,65272000,2554081,3.9%
57058,2018,31199600,1258856,4.0%
903,2018,12926000,224559,1.7%
222317,2018,29876200,1632768,5.5%
22607,2018,20929200,786510,3.8%
163124,2018,40870000,1607288,3.9%
167519,2018,10640120,364454,3.4%
