,weight,CONS_total,vatax,table_row
12662,10831.392450907511,120819946.3019425,9629104.482292192,87
8700,10831.392450907511,120819946.3019425,9629104.482292192,87
4973,10831.392450907511,120830547.36704156,8029796.390884792,87
11890,10831.392450907511,120873736.89151923,8434050.339995602,87
295,10831.392450907511,120926742.2170145,6175022.262192088,87
11484,10831.392450907511,120961097.52057628,7256056.059867682,87
15370,10831.392450907511,120995336.99768604,5349454.501801798,87
10178,10831.392450907511,120995336.99768604,5349454.501801798,87
15065,10831.392450907511,121012461.64414144,7528983.621899299,87
6510,10831.392450907511,121012461.64414144,7528983.621899299,87
78,10831.392450907511,121019796.01066183,8801506.814251453,87
13328,10831.392450907511,121128555.08593735,6114427.359349945,87
1413,10831.392450907511,121146639.71773227,7762196.688592738,87
2475,10831.392450907511,121159573.01715314,11551902.112037193,87
14677,10831.392450907511,121160358.28123453,7817735.825699529,87
11937,10831.392450907511,121174100.40265924,8331259.271738794,87
5556,10831.392450907511,121197658.32510158,4572906.851693642,87
10989,10831.392450907511,121240816.43901601,9139119.327093247,87
15268,10831.392450907511,121313484.77710985,8430811.125659779,87
12524,10831.392450907511,121333509.01118584,5534132.908468232,87
11333,10831.392450907511,121334294.27526724,7938234.598992174,87
15242,10831.392450907511,121337011.28898893,6278029.278071284,87
9084,10831.392450907511,121355889.03750607,4764020.497507245,87
3946,10831.392450907511,121417924.8999376,9726280.912366906,87
3272,10831.392450907511,121423107.6428749,9717608.455851788,87
4818,10831.392450907511,121423107.6428749,9717608.455851788,87
18335,10831.392450907511,121436594.5534732,8665330.24357342,87
251,10831.392450907511,121454832.31176396,7354960.070921502,87
19903,10831.392450907511,121486478.4542449,6947898.802719647,87
14103,10831.392450907511,121487813.40318327,10354904.441139108,87
4012,10831.392450907511,121534654.40563948,7855483.470092993,87
2067,10831.392450907511,121547100.84132983,7999909.239946255,87
2433,10831.392450907511,121552597.68989974,6806841.815775638,87
5829,10831.392450907511,121565947.17928375,4186533.3657165803,87
12928,10831.392450907511,121569677.18367042,7700908.1619874835,87
10134,10831.392450907511,121631516.73008165,8897473.937640792,87
3445,10831.392450907511,121638584.10681435,13217074.22827301,87
8815,10831.392450907511,121700227.33720516,4015977.933554338,87
7786,10831.392450907511,121717895.77903691,10899092.449557507,87
5655,10831.392450907511,121728222.00170748,4936821.784942326,87
17675,10831.392450907511,121747735.81413057,6413419.799403824,87
8696,10831.392450907511,121786213.75411974,6279670.480001436,87
4485,10831.392450907511,121802311.66778868,7626838.1275083115,87
8072,10831.392450907511,121863562.2661388,9758629.866200667,87
3230,10831.392450907511,121863562.2661388,9758629.866200667,87
13860,10831.392450907511,121896095.75703172,7060752.166389257,87
12746,10831.392450907511,121910285.47898282,8692539.643994337,87
310,10831.392450907511,121971614.60374108,7697789.878320197,87
5690,10831.392450907511,121976247.66182142,8700227.37935136,87
19439,10831.392450907511,121977425.55794354,7154776.624967592,87
16637,10831.392450907511,121977425.55794354,8048540.6445080945,87
7464,10831.392450907511,122002946.6405894,6971048.387839666,87
18688,10831.392450907511,122010799.28140354,7954646.618293678,87
14219,10831.392450907511,122026111.93099105,9910052.33901931,87
6922,10831.392450907511,122030038.25139813,7797868.644439807,87
103,10831.392450907511,122059485.65445109,7775410.091711429,87
3798,10831.392450907511,122059485.65445109,7775410.091711429,87
14143,10831.392450907511,122077136.42784102,9680066.177647218,87
13091,10831.392450907511,122085792.00117838,7612628.773955165,87
431,10831.392450907511,122108957.29158002,9831231.456847599,87
13522,10831.392450907511,122110527.81974284,7532253.068902259,87
10588,10831.392450907511,122110527.81974284,7532253.068902259,87
2039,10831.392450907511,122155680.50442402,8100627.211028139,87
5750,10831.392450907511,122157643.66462754,10520320.319888512,87
12825,10831.392450907511,122192980.5482911,7445226.177079793,87
15618,10831.392450907511,122201618.45318663,3281108.1745671127,87
6378,10831.392450907511,122205544.77359368,8565648.821079005,87
7923,10831.392450907511,122210656.84276365,11197748.875110952,87
10931,10831.392450907511,122228317.43195462,8417638.320694095,87
7684,10831.392450907511,122236170.07276875,10129455.123365775,87
12831,10831.392450907511,122236170.07276875,10129455.123365775,87
16167,10831.392450907511,122247360.08592887,7838639.55554671,87
12618,10831.392450907511,122255566.0955796,8675954.866594922,87
19905,10831.392450907511,122290745.92642686,7975161.642420564,87
16443,10831.392450907511,122301739.62356661,7654997.697467741,87
1780,10831.392450907511,122304880.67989227,6543212.958364059,87
945,10831.392450907511,122329420.18243638,8319598.100129828,87
18053,10831.392450907511,122338254.40335225,3763103.2677376936,87
14695,10831.392450907511,122339589.35229068,8129866.519099508,87
11033,10831.392450907511,122366131.2782424,6755575.850220668,87
14210,10831.392450907511,122368094.43844593,8711240.708093164,87
1144,10831.392450907511,122438375.57373229,7776273.882200984,87
13803,10831.392450907511,122442301.8941393,9237591.442902293,87
7959,10831.392450907511,122494679.0083695,11429459.810143057,87
14883,10831.392450907511,122507086.18085586,8193484.688655088,87
11703,10831.392450907511,122551060.9694149,8492356.19804043,87
6851,10831.392450907511,122605244.19103229,3686657.809412251,87
8125,10831.392450907511,122638617.91449231,7157799.891681028,87
7072,10831.392450907511,122655893.72428337,9698207.721456433,87
12091,10831.392450907511,122668850.58162665,5581986.901589469,87
18582,10831.392450907511,122677488.48652218,5725289.743806314,87
14304,10831.392450907511,122728373.59899767,8200395.012571512,87
11339,10831.392450907511,122744628.56548291,8071042.386760949,87
12310,10831.392450907511,122797633.8909782,10760022.180739474,87
13219,10831.392450907511,122798026.52301888,8569751.82590438,87
18923,10831.392450907511,122798026.52301888,8569751.82590438,87
19646,10831.392450907511,122807449.69199584,8212488.079425254,87
10128,10831.392450907511,122821191.81342052,6727200.332638851,87
15448,10831.392450907511,122863478.28420459,7899704.36041517,87
10884,10831.392450907511,122882049.77972995,10416449.513519762,87
8565,10831.392450907511,122882442.41177067,8288890.3482262185,87
7809,10831.392450907511,122885583.46809632,8244189.190391851,87
8478,10831.392450907511,122907178.23033518,9775085.075026652,87
18594,10831.392450907511,122913460.34298646,6982882.317546541,87
12136,10831.392450907511,122948797.22664998,5798625.556369365,87
1795,10831.392450907511,122971883.99064349,9234075.81560981,87
13932,10831.392450907511,122974671.67813249,8275356.910731148,88
819,10831.392450907511,122985312.00643563,10833055.66663118,88
15196,10831.392450907511,122995127.80745327,8859251.208478073,88
19820,10831.392450907511,123056771.03784408,9197425.185138077,88
8410,10831.392450907511,123077156.49339753,12192834.65528553,88
11889,10831.392450907511,123080328.96028645,7078633.493313493,88
3777,10831.392450907511,123094463.71375187,5047386.96760511,88
17039,10831.392450907511,123149039.56740998,11377632.380769873,88
1862,10831.392450907511,123158855.36842763,7946872.503887703,88
17342,10831.392450907511,123200081.73270176,1807913.4946344525,88
5390,10831.392450907511,123202044.89290527,6372182.441432564,88
1637,10831.392450907511,123213431.22208576,8348923.78725015,88
18214,10831.392450907511,123213823.85412647,8222853.565299891,88
11608,10831.392450907511,123215001.75024858,8835281.022392975,88
5610,10831.392450907511,123220734.17804289,5753276.555667831,88
5783,10831.392450907511,123260939.69901115,6395720.732272882,88
14198,10831.392450907511,123308291.12312031,7800313.171525244,88
8988,10831.392450907511,123318263.97695422,10250644.929050064,88
15335,10831.392450907511,123353208.22857706,9687410.340337021,88
19528,10831.392450907511,123378336.67918223,10081039.666426327,88
17387,10831.392450907511,123392078.80060697,8329315.743137299,88
9013,10831.392450907511,123427415.68427047,6398052.966594676,88
3507,10831.392450907511,123474531.52915521,8605901.457892172,88
15444,10831.392450907511,123484021.44557904,4651317.433382816,88
8826,10831.392450907511,123494555.76323119,9169567.941849992,88
13312,10831.392450907511,123496518.9234347,9258711.120371861,88
6553,10831.392450907511,123496518.9234347,7474163.158479817,88
5751,10831.392450907511,123516872.96842489,7094181.722125446,88
10763,10831.392450907511,123522040.00608061,7857038.292974189,88
11722,10831.392450907511,123545597.92852296,6355986.369753444,88
17727,10831.392450907511,123552665.30525568,6834569.49049029,88
3963,10831.392450907511,123564397.15063193,6948644.25391213,88
2073,10831.392450907511,123573082.17137238,11411536.157484833,88
7497,10831.392450907511,123575045.33157589,7325375.246654311,88
16861,10831.392450907511,123615957.59021746,8080690.926529256,88
4235,10831.392450907511,123663387.54073472,7697237.052406884,88
16788,10831.392450907511,123664172.80481616,8567808.297302887,88
2993,10831.392450907511,123664172.80481616,8567808.297302887,88
6103,10831.392450907511,123669277.02134535,10661118.169685652,88
6151,10831.392450907511,123709325.48949735,8444070.309674418,88
16218,10831.392450907511,123709325.48949735,8444070.309674418,88
8082,10831.392450907511,123749059.85201673,9484246.817194153,88
5532,10831.392450907511,123802771.91518533,10078275.536859758,88
2675,10831.392450907511,123865420.28360036,8881018.728814807,88
5396,10831.392450907511,123879335.16312295,9241478.500105279,88
15515,10831.392450907511,123890093.28103834,6913606.320284391,88
10480,10831.392450907511,123929984.69637407,8459316.211815028,88
11282,10831.392450907511,123960209.5108676,11269009.862918094,88
18049,10831.392450907511,123961787.89167124,7367700.980642408,88
9427,10831.392450907511,123969915.37491386,9467143.765501004,88
19614,10831.392450907511,123994180.03502949,9288231.160352336,88
18326,10831.392450907511,124027750.07450983,8030876.128996733,88
17968,10831.392450907511,124034464.08240591,9809887.193850743,88
11221,10831.392450907511,124203649.22874609,8905507.189193636,88
14214,10831.392450907511,124218726.29910916,5347079.077955528,88
3320,10831.392450907511,124268040.88342187,10015218.831122387,88
17373,10831.392450907511,124276678.78831738,7290910.0061211465,88
97,10831.392450907511,124280997.74076512,7110248.225231135,88
3737,10831.392450907511,124280997.74076512,7110248.225231135,88
10193,10831.392450907511,124360702.04502842,10167893.800150884,88
5525,10831.392450907511,124374051.53441243,7810825.501783104,88
10738,10831.392450907511,124392112.6082849,8450764.685968455,88
4682,10831.392450907511,124456504.26296067,8751061.449661557,88
838,10831.392450907511,124467497.96010046,8365810.891320913,88
5304,10831.392450907511,124489877.98642069,8745878.70672424,88
9968,10831.392450907511,124526125.77641864,8300249.193163838,88
7541,10831.392450907511,124539192.57073334,8291827.235890698,88
13739,10831.392450907511,124574270.31725003,5002815.3783441745,88
10347,10831.392450907511,124599752.13669184,7377850.518894657,88
13989,10831.392450907511,124617483.39965008,7844945.226120449,88
9775,10831.392450907511,124631225.52107483,8631642.41448085,88
178,10831.392450907511,124638292.89780752,9782211.346565465,88
19239,10831.392450907511,124680304.52616306,7886839.064863769,88
14982,10831.392450907511,124682958.7187582,8742078.028570207,88
6703,10831.392450907511,124696402.43983199,1688408.0804047936,88
12468,10831.392450907511,124718389.8341115,8265697.57358172,88
3735,10831.392450907511,124719960.36227435,7820111.2495458,88
16717,10831.392450907511,124807909.93939248,9906597.177061098,88
558,10831.392450907511,124821652.06081718,8694483.172595834,88
17751,10831.392450907511,124822437.3248986,6018028.340715827,88
7440,10831.392450907511,124860051.47439823,9266735.734019808,88
4341,10831.392450907511,124866804.74549837,7869563.255072707,88
15977,10831.392450907511,124870731.06590542,10130102.966232939,88
7963,10831.392450907511,124876620.54651599,6465039.919059511,88
5611,10831.392450907511,124877405.8105974,10055039.572690781,88
12616,10831.392450907511,124890362.6679407,8620413.138116663,88
16920,10831.392450907511,124987146.4659747,11492041.431111174,88
9092,10831.392450907511,125004225.95974544,6945307.431250986,88
1707,10831.392450907511,125047022.85218236,8351817.485390156,88
15158,10831.392450907511,125067282.66548279,5894895.006430046,88
19759,10831.392450907511,125131831.37297484,9791713.041950546,88
4237,10831.392450907511,125214284.10152309,8183982.993270005,88
3221,10831.392450907511,125225199.2722547,7611929.103658626,88
10444,10831.392450907511,125244909.40069817,9024926.224374339,88
2032,10831.392450907511,125255510.46579722,7934563.489411573,88
17554,10831.392450907511,125303458.69060825,7999016.08058006,88
6656,10831.392450907511,125319509.48843227,7489711.387291774,88
16589,10831.392450907511,125347386.3633224,7601097.1709196335,88
18310,10831.392450907511,125406045.59020385,5372776.84501973,88
12541,10831.392450907511,125528389.73408781,7105410.998489638,88
17618,10831.392450907511,125538598.16714618,9614247.28587188,88
5731,10831.392450907511,125563624.53342076,7760066.5812455,88
5376,10831.392450907511,125598867.18539454,6032712.77903823,88
17574,10831.392450907511,125602047.50492425,7222143.645247832,88
12972,10831.392450907511,125606916.142229,6445604.63304457,88
19524,10831.392450907511,125610449.83059534,9008255.067925967,88
14664,10831.392450907511,125639897.23364832,9903098.825578406,88
8320,10831.392450907511,125639897.23364832,9903098.825578406,88
18929,10831.392450907511,125640682.4977297,8652243.817656688,88
9181,10831.392450907511,125644121.9544063,6512969.925743829,88
16451,10831.392450907511,125650105.66670668,11592068.369801411,88
18697,10831.392450907511,125698949.09257048,7691751.9827982215,88
15608,10831.392450907511,125705074.15240552,10263558.59686888,88
14372,10831.392450907511,125721957.33015585,10647729.417097582,88
7987,10831.392450907511,125726668.9146443,6902981.697262889,88
18601,10831.392450907511,125732951.02729562,6732296.696527215,88
4775,10831.392450907511,125769858.43912198,9802726.370692348,88
2663,10831.392450907511,125783600.56054667,10099006.50860903,88
10170,10831.392450907511,125795772.15380855,10069810.390062138,88
13523,10831.392450907511,125813833.22768106,9464768.341654731,88
5555,10831.392450907511,125851682.9564051,10877575.428462742,88
17178,10831.392450907511,125853606.85340452,8077529.4533374915,88
2181,10831.392450907511,125863697.49685068,9292139.812317565,88
5034,10831.392450907511,125896874.9042903,8014442.514932989,88
17752,10831.392450907511,125907279.65336904,5871831.800358982,88
8763,10831.392450907511,125938988.61697645,9075630.726111101,88
3192,10831.392450907511,125998370.2868128,10787965.803076513,88
621,10831.392450907511,125998370.2868128,10787965.803076513,88
10257,10831.392450907511,126009363.98395258,7667652.228139693,88
5922,10831.392450907511,126014091.27372265,6477340.295630746,88
13775,10831.392450907511,126016431.36068527,8267079.638365005,88
1641,10831.392450907511,126023184.63178542,7408277.538889162,88
2832,10831.392450907511,126034885.06659845,8788204.440712335,88
3618,10831.392450907511,126045172.02606496,9413027.291330509,88
6192,10831.392450907511,126135870.02746801,10783430.903006358,88
16737,10831.392450907511,126151104.15064739,8213179.111816897,88
3099,10831.392450907511,126167202.06431636,7146786.562939227,88
10238,10831.392450907511,126176546.70688514,6657751.577278788,88
3239,10831.392450907511,126178195.7614561,8355877.300691052,88
3077,10831.392450907511,126216477.38542494,11741936.019738857,88
13990,10831.392450907511,126217458.9655267,9669270.74005641,88
11922,10831.392450907511,126240961.91948336,9204995.444988519,88
11000,10831.392450907511,126270464.29102199,8520861.284195678,88
19770,10831.392450907511,126278316.93183611,8933321.242957244,88
18149,10831.392450907511,126327395.93692437,4757542.0688355975,88
3615,10831.392450907511,126346438.59089857,9810068.589853548,88
5433,10831.392450907511,126380440.52562372,3747900.5551215606,88
13276,10831.392450907511,126392180.22364084,9709868.8930654,88
7477,10831.392450907511,126410720.30860299,5133938.774658321,88
5261,10831.392450907511,126425412.5995662,5410457.113755011,88
3833,10831.392450907511,126482092.9609625,8373369.058104504,88
19936,10831.392450907511,126502117.19503848,6876852.03495391,88
18941,10831.392450907511,126519393.00482954,11760464.325739767,88
2438,10831.392450907511,126552766.72828956,7679183.831175226,88
5078,10831.392450907511,126579858.33909826,8127836.611449061,88
6380,10831.392450907511,126579858.33909826,8127836.611449061,88
19303,10831.392450907511,126632471.03255285,7137716.762798919,88
10177,10831.392450907511,126638203.46034715,8288415.263456965,88
16126,10831.392450907511,126643072.09765191,7280242.193575166,88
12555,10831.392450907511,126646802.10203862,9718679.556058839,88
15933,10831.392450907511,126654065.79479167,10680769.403322984,88
10000,10831.392450907511,126716886.92130461,9357442.373327771,88
13869,10831.392450907511,126741936.84550166,6510388.919761044,88
1660,10831.392450907511,126774211.19924766,6861001.4794706125,88
14874,10831.392450907511,126793057.53720155,6262610.617832765,88
6801,10831.392450907511,126807584.9227077,5244935.8525658855,88
6650,10831.392450907511,126847633.3908597,7923550.160669773,88
11617,10831.392450907511,126869306.67950666,9783031.947530542,88
19970,10831.392450907511,126896712.39594795,4762508.864150528,88
16872,10831.392450907511,126924981.90287875,8161956.335786403,88
7252,10831.392450907511,126943828.24083267,9613124.358235462,88
10999,10831.392450907511,127004686.20714206,10770603.614236498,88
12610,10831.392450907511,127045127.30733477,9717427.059848987,88
9300,10831.392450907511,127049838.89182323,8863397.402827926,88
15037,10831.392450907511,127053435.40131612,9047427.966627195,88
15779,10831.392450907511,127053435.40131612,9047427.966627195,88
2035,10831.392450907511,127056199.53088269,8480997.353102809,88
15012,10831.392450907511,127104414.74548137,5556332.324049746,88
10279,10831.392450907511,127131349.3034738,6918529.926074844,88
14064,10831.392450907511,127132684.25241219,10086870.252230812,88
14833,10831.392450907511,127161346.39138374,7960995.478391893,88
14013,10831.392450907511,127164880.07975008,7992998.916029833,88
8260,10831.392450907511,127178229.56913407,9301814.265800556,88
6981,10831.392450907511,127183961.99692841,7930745.535447747,88
535,10831.392450907511,127212152.97745107,6774622.430515312,88
6986,10831.392450907511,127214744.34891972,5456348.574883986,88
5857,10831.392450907511,127219455.9334082,9232192.752342582,88
10583,10831.392450907511,127238694.9034028,11421469.748114694,88
19769,10831.392450907511,127246154.91217624,8932889.347712466,88
13505,10831.392450907511,127255970.71319385,6195537.286318972,88
16142,10831.392450907511,127274031.78706633,5908456.51711603,88
12638,10831.392450907511,127287381.27645032,9571230.51949214,88
8707,10831.392450907511,127345098.18643408,9332133.311983867,88
11156,10831.392450907511,127354207.24977846,7852097.411373946,88
17788,10831.392450907511,127385539.2866268,6866270.601456886,88
2083,10831.392450907511,127389779.7126664,9150478.17203087,88
11774,10831.392450907511,127394569.82356304,8249717.44952499,88
14467,10831.392450907511,127413023.52947623,8541376.308322562,88
9712,10831.392450907511,127513144.6998562,8752141.187773498,88
15819,10831.392450907511,127526494.18924023,8722297.226359442,88
6580,10831.392450907511,127550668.54398648,8496631.960963717,89
10443,10831.392450907511,127557904.7524967,9587124.26449992,89
5287,10831.392450907511,127587893.98776582,10265734.485112064,89
3521,10831.392450907511,127592456.3720788,8816709.526867585,89
4944,10831.392450907511,127611302.71003272,6383195.770174365,89
13985,10831.392450907511,127638786.95288211,6525721.200950611,89
19584,10831.392450907511,127672945.94042352,6283730.295302336,89
9459,10831.392450907511,127688651.22205177,9017540.81568866,89
13692,10831.392450907511,127702785.97551718,7083427.530530511,89
1773,10831.392450907511,127721239.6814304,8920148.437991558,89
15206,10831.392450907511,127721239.6814304,8920148.437991558,89
5689,10831.392450907511,127745150.97270934,9099687.291245153,89
13376,10831.392450907511,127746446.65844366,7299634.290065631,89
6972,10831.392450907511,127756576.56509389,5880469.705254513,89
3219,10831.392450907511,127791913.44875741,8228684.151104373,89
3256,10831.392450907511,127820340.00850452,6434245.788106944,89
13350,10831.392450907511,127827250.33242095,11089558.252503946,89
9515,10831.392450907511,127850808.2548633,13418769.307583641,89
11930,10831.392450907511,127860624.05588096,5269769.829140534,89
1538,10831.392450907511,127885752.50648613,9458073.965360695,89
5238,10831.392450907511,127903813.58035861,9512708.713824924,89
12165,10831.392450907511,127930512.55912659,10248226.315679312,89
3064,10831.392450907511,127932868.35137083,7180128.875835973,89
18566,10831.392450907511,127946217.84075482,7606970.946248592,89
9361,10831.392450907511,127969383.13115649,9040474.453186294,89
15660,10831.392450907511,128035345.3139951,9310797.686891906,89
13949,10831.392450907511,128035345.3139951,9310797.686891906,89
17252,10831.392450907511,128044375.85093135,5852180.566721651,89
823,10831.392450907511,128105626.44928145,6514967.009355676,89
15167,10831.392450907511,128111908.56193273,9287043.448429197,89
12322,10831.392450907511,128122588.15343992,8222508.04910407,89
9784,10831.392450907511,128122588.15343992,8222508.04910407,89
10324,10831.392450907511,128178656.00885274,7438099.9055409795,89
3217,10831.392450907511,128229698.1741445,10250601.739525583,89
7209,10831.392450907511,128244539.66528323,11010469.595280474,89
14801,10831.392450907511,128263464.52964522,10484904.90981684,89
7134,10831.392450907511,128266998.21801157,10488576.019397436,89
13518,10831.392450907511,128266998.21801157,10488576.019397436,89
18118,10831.392450907511,128349450.9465598,7870642.993184649,89
3976,10831.392450907511,128367904.65247299,7022875.817212847,89
10943,10831.392450907511,128379290.98165345,4151679.419463115,89
11859,10831.392450907511,128439206.63106517,8548157.063665552,89
1703,10831.392450907511,128454283.7014283,6344195.629571046,89
7759,10831.392450907511,128467633.19081232,9943092.325244712,89
3213,10831.392450907511,128489816.90111218,6717158.768197798,89
19109,10831.392450907511,128498258.48998736,8574200.346925579,89
4488,10831.392450907511,128571680.68159938,7111155.205245165,89
14872,10831.392450907511,128633716.5440309,5370703.747844803,89
3276,10831.392450907511,128640783.92076361,5054642.807717356,89
13580,10831.392450907511,128657745.62492208,7447385.653303673,89
8812,10831.392450907511,128659096.27914211,10609506.687934859,89
165,10831.392450907511,128669838.69177581,8012477.391569255,89
12436,10831.392450907511,128697401.46103337,6438780.6881771,89
17569,10831.392450907511,128712635.58421281,8348103.186285077,89
6015,10831.392450907511,128734622.9784923,10410359.790568413,89
17608,10831.392450907511,128765640.90970808,8168002.869213274,89
5378,10831.392450907511,128781346.19133633,10887863.173193317,89
14449,10831.392450907511,128785272.51174337,6129025.418623391,89
705,10831.392450907511,128816683.07499987,6813147.486349376,89
1100,10831.392450907511,128860657.86355895,10415153.827785432,89
2137,10831.392450907511,128863013.65580314,8707785.54613495,89
2666,10831.392450907511,128942953.53929086,7155078.951638935,89
6060,10831.392450907511,128955674.81740975,9752453.764200361,89
578,10831.392450907511,128995723.28556177,6276992.729483821,89
19338,10831.392450907511,129072286.5334994,10459854.9856198,89
358,10831.392450907511,129075977.27468203,8240431.701762293,89
16536,10831.392450907511,129126823.12395346,10711088.449506296,89
6420,10831.392450907511,129126862.38715751,7079194.957131704,89
7887,10831.392450907511,129338491.057098,8532652.02437808,89
12338,10831.392450907511,129353312.91663466,7967970.586595037,89
5531,10831.392450907511,129359496.87127575,6374125.970034058,89
10368,10831.392450907511,129379324.78933142,7962334.353650701,89
10348,10831.392450907511,129410735.35258792,9755563.409962755,89
15351,10831.392450907511,129419765.88952415,6746203.723409018,89
16802,10831.392450907511,129447446.44839393,7160088.936478343,89
17396,10831.392450907511,129447446.44839393,7160088.936478343,89
10847,10831.392450907511,129516903.05639477,8854413.981736574,89
5931,10831.392450907511,129521064.95602626,8842623.241554175,89
4562,10831.392450907511,129576818.70580652,10217043.479006449,89
11475,10831.392450907511,129576818.70580652,10217043.479006449,89
12282,10831.392450907511,129652989.32170346,10923062.635642603,89
637,10831.392450907511,129728374.673519,7750792.06275917,89
9473,10831.392450907511,129740703.31959714,7941827.967428715,89
12682,10831.392450907511,129747221.01147287,9188139.43737538,89
12992,10831.392450907511,129764889.45330465,10430486.108974999,89
9514,10831.392450907511,129794336.85635759,7222800.126019891,89
19266,10831.392450907511,129798459.49278496,6917514.972249619,89
8803,10831.392450907511,129798459.49278496,6917514.972249619,89
3285,10831.392450907511,129798459.49278496,6917514.972249619,89
237,10831.392450907511,129927831.75019757,9864487.390695391,89
9580,10831.392450907511,129931758.07060464,8119414.654175917,89
8936,10831.392450907511,129958574.83898486,7327137.379252998,89
15171,10831.392450907511,130057204.00761022,6385484.814971679,89
10463,10831.392450907511,130099804.58402677,10093089.543755593,89
2837,10831.392450907511,130171656.24747594,8199790.359228824,89
3491,10831.392450907511,130203459.44277315,8567074.075386764,89
12348,10831.392450907511,130209348.92338371,9831101.888274163,89
7429,10831.392450907511,130234477.37398893,6771987.869522174,89
19177,10831.392450907511,130239974.22255877,10288824.468688305,89
7781,10831.392450907511,130267851.09744893,10970812.9739051,89
15478,10831.392450907511,130324390.11131056,8268634.461246198,89
19360,10831.392450907511,130424903.91373128,9780915.660831131,89
5587,10831.392450907511,130431578.65842327,8831307.586141031,89
10616,10831.392450907511,130431578.65842327,8831307.586141031,89
16630,10831.392450907511,130440004.54201683,8681958.210497314,89
19638,10831.392450907511,130466326.59402576,8827550.097511474,89
5740,10831.392450907511,130491651.36065128,10240193.064126473,89
11846,10831.392450907511,130498439.96863511,9141710.698561905,89
5321,10831.392450907511,130535626.14921033,10654510.17244057,89
8867,10831.392450907511,130558006.1755306,10406947.818134677,89
4276,10831.392450907511,130565858.81634471,11655988.866028333,89
6543,10831.392450907511,130570177.76879245,8011052.137261493,89
7242,10831.392450907511,130599232.53980471,8168650.712080439,89
71,10831.392450907511,130599232.53980471,9302159.781996379,89
11273,10831.392450907511,130607085.18061884,5516166.066285529,89
3448,10831.392450907511,130631820.9991833,10700982.100778524,89
3307,10831.392450907511,130656007.13289078,5390484.550055566,89
6032,10831.392450907511,130696997.9179405,6278677.120938449,89
5955,10831.392450907511,130724874.79283062,11246768.121602593,89
12692,10831.392450907511,130775524.32608165,5451036.263373233,89
17207,10831.392450907511,130776694.36956295,11658234.72130117,89
9916,10831.392450907511,130803401.20097177,12413749.072988711,89
13549,10831.392450907511,130819499.11464073,6424269.007952609,89
3567,10831.392450907511,130844156.40679708,8204843.53359271,89
16186,10831.392450907511,130884283.40135719,7592545.645073056,89
14008,10831.392450907511,130884283.40135719,7592545.645073056,89
7914,10831.392450907511,130884283.40135719,7592545.645073056,89
7624,10831.392450907511,130905037.93102892,10008740.40245074,89
6165,10831.392450907511,130913338.17236944,6851586.1631344855,89
5421,10831.392450907511,130933755.03848615,8978454.296036389,89
19441,10831.392450907511,130993827.74071416,8862706.370436281,89
1065,10831.392450907511,131052722.54682007,10556383.57282735,89
8632,10831.392450907511,131109261.56068166,10379306.522468979,89
19509,10831.392450907511,131113187.88108873,11460340.320144577,89
5787,10831.392450907511,131146954.23658946,10742746.370948415,89
6329,10831.392450907511,131160696.35801418,11386054.338043015,89
791,10831.392450907511,131161088.99005488,7095175.081188435,89
4117,10831.392450907511,131219591.16412006,10579489.968422893,89
16053,10831.392450907511,131241185.92635886,7579977.493450062,89
2381,10831.392450907511,131241185.92635886,7579977.493450062,89
14282,10831.392450907511,131252964.88758008,8142305.102149072,89
2186,10831.392450907511,131278485.9702259,9260265.943253055,89
284,10831.392450907511,131289087.03532499,5367507.723033455,89
574,10831.392450907511,131301180.10217874,9115701.966921464,89
8760,10831.392450907511,131333454.45592478,9437990.836478587,89
10818,10831.392450907511,131336006.56418934,8174481.297884922,89
12484,10831.392450907511,131372717.65999538,4460182.192806973,89
11380,10831.392450907511,131417870.34467652,7707170.643036744,89
2847,10831.392450907511,131546449.48536691,12412030.129914504,89
3524,10831.392450907511,131546449.48536691,12412030.129914504,89
3719,10831.392450907511,131550579.97443517,6172128.564052087,89
11021,10831.392450907511,131571978.4206536,5224204.880816611,89
18797,10831.392450907511,131576886.32116246,3008798.222735526,89
3852,10831.392450907511,131598559.6098094,7405707.762182742,89
14320,10831.392450907511,131616934.78931445,8233953.273090646,89
3512,10831.392450907511,131625101.53576113,9976348.259092502,89
11913,10831.392450907511,131643633.76808242,6639352.839851311,89
13793,10831.392450907511,131678970.65174596,9155833.673066096,89
9796,10831.392450907511,131722945.44030502,2141315.028839676,89
14671,10831.392450907511,131726086.4966307,5709439.188323016,89
6782,10831.392450907511,131783018.14253305,11039242.45648748,89
15979,10831.392450907511,131792637.62753034,9704772.529177038,89
2992,10831.392450907511,131810502.38538244,8034979.1338221105,89
10890,10831.392450907511,131810502.38538244,8034979.1338221105,89
4310,10831.392450907511,131834060.30782479,7736107.624436767,89
15757,10831.392450907511,131887458.2653608,9324531.955675801,89
3708,10831.392450907511,131894918.27413425,7391023.323860341,89
736,10831.392450907511,131986754.90845533,7416457.634825229,89
2089,10831.392450907511,131995039.44451424,9789769.513349053,89
17641,10831.392450907511,132014671.04654956,7733818.5796394525,89
17025,10831.392450907511,132022523.68736365,7288232.255603531,89
12754,10831.392450907511,132068069.0040855,12078598.36304214,89
879,10831.392450907511,132095160.61489424,8008633.523890744,89
5312,10831.392450907511,132138350.1393719,9296761.091436673,89
5725,10831.392450907511,132159944.90161072,7204790.094312713,89
4529,10831.392450907511,132208533.11664808,7674508.56515052,89
