id_n,Year,CONS_Nonfood,vat,vat1,vat2,vat_diff
190661,2018,4083300,212568,212568,404651,192084
220582,2018,6017600,95095,95095,596339,501243
150656,2018,62577000,1971477,1971477,6165649,4194171
245828,2018,4497000,229414,229414,445649,216234
201796,2018,12332000,371919,371919,1222090,850171
295043,2018,15718000,1174523,1174523,1557640,383117
87611,2018,6968000,386685,386685,690523,303838
134122,2018,20062000,1079982,1079982,1988126,908144
13027,2018,8689000,682198,682198,850072,167874
182831,2018,25859000,1202964,1202964,2562604,1359640
176646,2018,27634000,1642667,1642667,2733550,1090883
111778,2018,21067900,1134605,1134605,2087810,953205
160859,2018,6158000,320189,320189,610252,290063
265739,2018,21417741,1384605,1384605,2122479,737874
172831,2018,17947000,1095937,1095937,1778532,682595
224778,2018,11022000,434847,434847,1092270,657423
45303,2018,14960000,786847,786847,1482523,695676
54209,2018,17587200,1175454,1175454,1738218,562764
137061,2018,27623404,1298606,1298606,2737454,1438848
157,2018,12665800,639467,639467,1255169,615703
71616,2018,8806500,318257,318257,865779,547523
136343,2018,12637730,753880,753880,1248701,494822
289363,2018,4673000,229910,229910,454865,224955
80556,2018,6307000,246856,246856,625018,378162
287722,2018,11938680,828635,828635,1175284,346649
4716,2018,7504000,461901,461901,743640,281739
173643,2018,10822000,947090,947090,1057586,110495
266752,2018,9732000,385892,385892,964432,578541
203317,2018,39903000,1621559,1621559,3954351,2332793
3942,2018,7145000,404324,404324,708063,303739
204062,2018,3755000,115450,115450,372117,256667
289488,2018,5676000,170450,170450,559712,389261
128451,2018,26075600,1161699,1161699,2584068,1422369
80527,2018,31239000,2337252,2337252,3081586,744333
102259,2018,10276500,479986,479986,1018392,538405
90745,2018,9650000,391243,391243,948577,557333
14607,2018,23775000,2103775,2103775,2350135,246360
52460,2018,903000,50937,50937,89486,38550
156643,2018,24259360,1451045,1451045,2396946,945901
197486,2018,7486000,316721,316721,741856,425135
150768,2018,22979500,680761,680761,2277248,1596486
42256,2018,22262000,1205144,1205144,2196730,991586
86374,2018,42730000,2756045,2756045,4204973,1448928
71158,2018,12057200,766353,766353,1184551,418198
169812,2018,65718852,4188805,4188805,6512679,2323874
287758,2018,98530000,9388649,9388649,9714685,326036
154864,2018,5759600,347838,347838,570771,222933
99593,2018,54400000,4019261,4019261,5390991,1371730
161956,2018,12262600,812216,812216,1215213,402996
273189,2018,29938000,1642072,1642072,2966829,1324757
247470,2018,10058000,317910,317910,996739,678829
225729,2018,17983000,909234,909234,1778432,869198
290613,2018,4373000,289369,289369,433360,143991
250076,2018,15772144,267369,267369,1551708,1284339
251830,2018,2767000,95730,95730,274207,178477
258177,2018,20578000,629973,629973,2039261,1409288
196286,2018,4813000,71649,71649,476964,405315
285801,2018,41707000,3948505,3948505,4020550,72045
244232,2018,27552000,1553477,1553477,2730378,1176901
169555,2018,63738000,3464207,3464207,6316378,2852171
77134,2018,34951177,1803346,1803346,3463630,1660284
218983,2018,16128000,1318613,1318613,1587568,268955
218991,2018,10480000,814694,814694,1038559,223865
105482,2018,9651300,465964,465964,956435,490471
94267,2018,4847000,324153,324153,476270,152117
1864,2018,20833000,1540892,1540892,2064532,523640
196929,2018,20363000,1072351,1072351,2004279,931928
108045,2018,18776000,709550,709550,1860685,1151135
262032,2018,7183000,214351,214351,711829,497477
26650,2018,7830300,631360,631360,775976,144615
131448,2018,106630000,2302948,2302948,10566937,8263989
286983,2018,20486000,675856,675856,2030144,1354288
5977,2018,6715000,279658,279658,665450,385793
192993,2018,5451600,172888,172888,540249,367360
275937,2018,17224000,502432,502432,1706883,1204450
176063,2018,29973000,1598072,1598072,2963459,1365387
64435,2018,17125000,881982,881982,1692712,810730
112862,2018,43424000,2516523,2516523,4303279,1786757
209361,2018,37348000,2158477,2158477,3701153,1542676
235488,2018,54796000,4037892,4037892,5430234,1392342
7010,2018,16459000,1013685,1013685,1631072,617387
61843,2018,39780000,1892793,1892793,3942162,2049369
15360,2018,16986000,632946,632946,1683297,1050351
69801,2018,22076000,1355378,1355378,2187712,832333
216191,2018,53504250,3664982,3664982,5302223,1637241
41895,2018,73600000,5558468,5558468,7293694,1735225
260125,2018,6919000,225450,225450,685667,460216
253471,2018,9129000,632351,632351,904676,272324
50200,2018,13692000,1009622,1009622,1356865,347243
232875,2018,13972000,647315,647315,1373414,726099
276274,2018,28567000,1295721,1295721,2815901,1520180
158882,2018,6388500,381779,381779,633095,251315
135007,2018,5960000,340802,340802,590631,249829
181936,2018,24054000,1151036,1151036,2383730,1232694
19853,2018,10602000,601829,601829,1042919,441090
134241,2018,14036747,757989,757989,1294407,536418
197340,2018,6601000,185414,185414,654153,468739
110918,2018,122634000,3533577,3533577,12152919,8619342
126685,2018,26307000,1526324,1526324,2607000,1080676
32850,2018,9105000,394712,394712,895459,500748
236112,2018,19102600,1172501,1172501,1857177,684676
102923,2018,21940000,754045,754045,2174234,1420189
185872,2018,102407000,4536955,4536955,10148441,5611486
239877,2018,7875120,240625,240625,780417,539793
100931,2018,15241000,871775,871775,1510369,638595
285011,2018,8893000,214351,214351,881288,666937
128485,2018,22090680,1064194,1064194,2189166,1124973
47577,2018,12639400,580463,580463,1252553,672090
183357,2018,13965000,1200090,1200090,1380847,180757
212596,2018,13637000,766135,766135,1346955,580820
33161,2018,15588000,1121703,1121703,1544757,423054
132705,2018,7102000,422757,422757,703802,281045
262203,2018,5707543,199685,199685,565612,365928
145821,2018,6468000,109703,109703,640973,531270
60454,2018,53646197,3528523,3528523,5316290,1787767
255793,2018,9537500,350811,350811,945158,594347
160896,2018,5123600,266477,266477,502690,236213
247492,2018,6090400,408764,408764,603553,194789
181767,2018,82192000,2972180,2972180,8145153,5172973
227711,2018,24129000,1307315,1307315,2391162,1083847
177349,2018,12731000,347937,347937,1261631,913694
240230,2018,17001000,1093757,1093757,1684784,591027
23530,2018,14191000,988910,988910,1394324,405414
168850,2018,5318400,210130,210130,527049,316919
186757,2018,47512000,3012117,3012117,4708396,1696279
282248,2018,15544000,153703,153703,1540396,1386694
113326,2018,37156136,2246775,2246775,3666482,1419707
96465,2018,10708000,224955,224955,1061153,836198
37967,2018,16762600,814753,814753,1661159,846405
158919,2018,12641800,862638,862638,1252791,390153
21122,2018,5366200,384623,384623,525542,140919
167114,2018,9108000,459721,459721,901405,441685
243204,2018,27760000,1851072,1851072,2747225,896153
36401,2018,44028000,2887054,2887054,4363135,1476081
129206,2018,9331000,817766,817766,924694,106928
207727,2018,18522800,1277566,1277566,1833115,555550
15184,2018,19230000,1138153,1138153,1905676,767523
167987,2018,9795500,369986,369986,970725,600739
207196,2018,6673000,332279,332279,661288,329009
190425,2018,3027000,158757,158757,299973,141216
159945,2018,11322400,925784,925784,1114607,188823
205716,2018,14002680,671860,671860,1373284,701423
104015,2018,25573000,1719468,1719468,2534261,814793
108722,2018,7028000,280550,280550,691613,411063
78910,2018,12202600,606486,606486,1202132,595645
98115,2018,17089000,943423,943423,1692117,748694
171528,2018,39776000,719955,719955,3941766,3221811
128792,2018,9641700,656997,656997,955484,298486
221732,2018,14863000,818162,818162,1472910,654748
51111,2018,8464000,450604,450604,838775,388171
62331,2018,47181000,1639198,1639198,4675595,3036396
76538,2018,81873000,6038901,6038901,8113541,2074640
142272,2018,18615000,813505,813505,1800135,986631
53635,2018,58699000,3573514,3573514,5817018,2243505
210041,2018,21166000,1504423,1504423,2087622,583198
204021,2018,9460000,529883,529883,932622,402739
287780,2018,39967000,1063135,1063135,3960694,2897559
124871,2018,11314400,602859,602859,1121247,518387
2504,2018,13464000,1032514,1032514,1319405,286892
73853,2018,7316000,447631,447631,725009,277378
244835,2018,11144000,597568,597568,1098018,500450
268486,2018,7567000,562784,562784,749883,187099
88510,2018,36859000,2716306,2716306,3652694,936387
11668,2018,13087000,503919,503919,1296910,792991
37164,2018,18643992,1067297,1067297,1847603,780306
58333,2018,14089000,840360,840360,1396207,555847
240270,2018,3789000,296009,296009,375486,79477
130896,2018,15151800,938250,938250,1501530,563279
272375,2018,8619000,485982,485982,854135,368153
106224,2018,6752000,159946,159946,669117,509171
186973,2018,19531000,1266090,1266090,1935505,669414
15824,2018,15420000,1235171,1235171,1528108,292937
255207,2018,42243800,2238153,2238153,4186323,1948169
137365,2018,52461600,4130014,4130014,5198897,1068883
79883,2018,14570000,1152523,1152523,1438225,285703
242314,2018,23572000,1582414,1582414,2335964,753550
144398,2018,10413000,404622,404622,1024486,619865
289197,2018,10010000,219505,219505,991982,772477
172411,2018,22886600,1115222,1115222,2268041,1152820
252898,2018,5278000,226640,226640,523045,296405
237303,2018,27793000,1618982,1618982,2754261,1135279
145478,2018,15207000,706081,706081,1507000,800919
77612,2018,6685000,432964,432964,662477,229514
140376,2018,19385532,695279,695279,1921089,1225809
36544,2018,22122232,1973086,1973086,2192293,219207
254595,2018,9967000,531667,531667,987721,456054
288278,2018,109119000,3046306,3046306,10813595,7767288
19392,2018,7852000,531865,531865,778126,246261
111415,2018,26975400,1264148,1264148,2673238,1409090
69786,2018,7690000,486676,486676,762072,275396
3682,2018,25580000,1441297,1441297,2534955,1093658
19524,2018,28975950,1131018,1131018,2871491,1740473
82253,2018,22670000,1547532,1547532,2212883,665351
227091,2018,11219000,726396,726396,1102378,375982
120699,2018,2752000,113568,113568,272721,159153
85786,2018,55330832,3855272,3855272,5483236,1627964
10242,2018,90745480,5722446,5722446,8943246,3220800
92676,2018,6520000,245369,245369,646126,400757
70190,2018,7423000,396793,396793,735613,338820
78842,2018,26741900,1643043,1643043,2607287,964244
236233,2018,21352000,1665856,1665856,2115964,450108
102582,2018,19383000,827279,827279,1899532,1072252
146905,2018,5179800,387458,387458,513314,125856
135976,2018,14365000,1052928,1052928,1423559,370631
24123,2018,9168200,693515,693515,903506,209991
196276,2018,2839500,91766,91766,281392,189626
184337,2018,29670730,917955,917955,2940343,2022388
69674,2018,16040000,867910,867910,1589550,721640
87261,2018,344200000,15748829,15748829,34109910,18361081
105437,2018,2403200,66317,66317,238155,171838
147839,2018,4218000,286198,286198,418000,131802
150535,2018,16992000,849477,849477,1683892,834414
238318,2018,43946000,2233892,2233892,4350153,2116261
274349,2018,22988000,1404532,1404532,2278090,873559
279761,2018,8120200,536245,536245,800245,264000
71942,2018,5192000,326829,326829,514523,187694
99550,2018,100973000,7171604,7171604,10006333,2834730
10949,2018,4522000,276586,276586,448126,171541
31308,2018,14531000,973153,973153,1440009,466856
227969,2018,39255028,3440079,3440079,3890138,450059
86439,2018,100342000,4692541,4692541,9785243,5092703
268347,2018,3049000,114459,114459,302153,187694
45432,2018,21666000,1279270,1279270,2147081,867811
60331,2018,13114387,593703,593703,1297939,704237
202875,2018,11332000,433955,433955,1122991,689036
130275,2018,23312400,1681454,1681454,2310238,628784
123436,2018,9753300,562348,562348,966543,404195
183642,2018,35228840,2643354,2643354,3491146,847793
205825,2018,13594000,976523,976523,1347153,370631
242161,2018,18456000,1460919,1460919,1828973,368054
277565,2018,19616000,590432,590432,1924009,1333577
157577,2018,23687000,1022405,1022405,2329423,1307018
86890,2018,16213000,939559,939559,1603423,663865
174167,2018,8949000,336838,336838,883072,546234
95788,2018,1766000,98802,98802,175009,76207
145696,2018,8695000,569721,569721,861667,291946
212448,2018,26576500,1351365,1351365,2633707,1282342
130961,2018,18341000,1193847,1193847,1817577,623730
196073,2018,5305700,102766,102766,525790,423024
54730,2018,11445000,439207,439207,1134189,694982
52635,2018,18262000,1627009,1627009,1809748,182739
216400,2018,9758200,662973,662973,967029,304056
257718,2018,11051000,444103,444103,1095144,651041
49626,2018,44516992,1852559,1852559,4322405,2469846
51500,2018,3146000,93550,93550,311766,218216
224517,2018,14874000,1272234,1272234,1457748,185514
209808,2018,19495000,1286009,1286009,1931937,645928
7482,2018,28488000,1941252,1941252,2791126,849874
94793,2018,4581000,340901,340901,453973,113072
289104,2018,48401000,4018468,4018468,4796495,778027
24367,2018,19491284,1085262,1085262,1931569,846306
21614,2018,9741900,622798,622798,958774,335976
167995,2018,12055500,671793,671793,1192608,520815
120464,2018,13240000,380541,380541,1304144,923604
111716,2018,86578000,2763477,2763477,8579802,5816324
226505,2018,18940000,1062243,1062243,1876937,814694
74605,2018,21020000,1391351,1391351,2083063,691712
271401,2018,27207280,1927279,1927279,2651622,724343
115739,2018,19233200,1262741,1262741,1887164,624423
278066,2018,11577000,411063,411063,1147270,736207
181475,2018,20712000,1242802,1242802,2042829,800027
219918,2018,9293000,803694,803694,920928,117234
260679,2018,13851000,984450,984450,1372622,388171
50484,2018,11833000,820739,820739,1152126,331387
99196,2018,24914400,1158112,1158112,2468995,1310883
119557,2018,2498000,113667,113667,247550,133883
37108,2018,30759560,1685533,1685533,3034866,1349333
203740,2018,15039000,248541,248541,1490351,1241811
91863,2018,2114800,43386,43386,209575,166189
188360,2018,21520000,817072,817072,2120721,1303649
127788,2018,10606140,626861,626861,1051059,424198
89458,2018,42434000,3712351,3712351,4155523,443171
111103,2018,32026000,2065027,2065027,3173748,1108721
74906,2018,21711000,932225,932225,2151541,1219315
107286,2018,3811000,303739,303739,377667,73928
194460,2018,7136000,317018,317018,694685,377667
29282,2018,6593600,533213,533213,653420,120207
134188,2018,182500800,2147755,2147755,18068818,15921063
57751,2018,43621000,2604523,2604523,4322802,1718279
106254,2018,13224000,705189,705189,1308306,603117
122404,2018,47363000,2350432,2350432,4673811,2323378
121369,2018,6740800,520250,520250,668007,147757
113021,2018,20184000,1216144,1216144,2000216,784072
73546,2018,34579000,1565667,1565667,3420901,1855234
68786,2018,6323000,304432,304432,626604,322171
21549,2018,1098800,41404,41404,108890,67486
71045,2018,12973000,512739,512739,1285613,772874
278575,2018,20964000,1390063,1390063,2077514,687450
199204,2018,25247000,1547234,1547234,2501955,954721
239636,2018,89154000,4634865,4634865,8636883,4002018
74174,2018,12717000,513036,513036,1260243,747207
190019,2018,2196000,98405,98405,217622,119216
218631,2018,42720000,2989126,2989126,4233514,1244387
288789,2018,14832000,1031622,1031622,1461910,430288
