id_n,Year,CONS_total,vat,vat1,vat2,vat_diff
114689,2018,105265200,3225865,904318,904318,0
42811,2018,105298000,5013589,609148,609148,0
83549,2018,105353252,5831427,907038,907038,0
185850,2018,105356680,3198989,1125829,1125829,0
178815,2018,105431600,4805441,851013,851013,0
139110,2018,105432888,4500429,374079,374079,0
37370,2018,105438521,3915320,1938551,1938551,0
20614,2018,105449000,4137888,2656946,2656946,0
280246,2018,105477120,2858248,3353932,3353932,0
165256,2018,105547700,4553301,4852661,4852661,0
251150,2018,105579400,3772418,577931,577931,0
4271,2018,105600396,6121595,768948,768948,0
89387,2018,105612600,3455368,2059058,2059058,0
220783,2018,105638000,3149468,436941,436941,0
154359,2018,105651504,4949928,3211799,3211799,0
53672,2018,105676600,1095438,627640,627640,0
139169,2018,105700200,4533654,1505149,1505149,0
152655,2018,105789800,4100317,1368094,1368094,0
139840,2018,105823600,5460234,1836951,1836951,0
176828,2018,105827200,4865606,3295832,3295832,0
85510,2018,105828680,3630872,664431,664431,0
213104,2018,105851400,4986533,2176876,2176876,0
183165,2018,105881800,2694869,2107908,2107908,0
131404,2018,105886800,5995551,7426933,7426933,0
239640,2018,105975160,4340526,1483121,1483121,0
277458,2018,106000000,5115892,1107056,1107056,0
179179,2018,106003000,4057683,5888270,5888270,0
183046,2018,106004000,2781807,2255773,2255773,0
106986,2018,106063600,3244108,483584,483584,0
17404,2018,106132000,4757460,748832,748832,0
88460,2018,106211720,2713106,2053586,2053586,0
179269,2018,106277800,3319660,2303494,2303494,0
47531,2018,106278000,5113953,917796,917796,0
26411,2018,106287450,4252985,1733678,1733678,0
280654,2018,106395780,2934703,3306474,3306474,0
204295,2018,106398918,5907176,1465562,1465562,0
283952,2018,106451000,4716646,582294,582294,0
15136,2018,106474400,1730982,3189333,3189333,0
254880,2018,106522000,5980800,8294991,8294991,0
110325,2018,106567400,6517724,2511211,2511211,0
229853,2018,106569000,5260863,360496,360496,0
259560,2018,106582400,3366555,1016018,1016018,0
276862,2018,106609120,3518195,360396,360396,0
131315,2018,106620500,6659857,488820,488820,0
282579,2018,106622484,3579987,1112427,1112427,0
114027,2018,106627500,3340011,1298678,1298678,0
60454,2018,106686197,5522476,1720613,1720613,0
44951,2018,106730000,4482245,2545829,2545829,0
138596,2018,106762100,4198814,1188297,1188297,0
107181,2018,106801700,3803586,1631016,1631016,0
15451,2018,106823000,5508090,1307414,1307414,0
192689,2018,106824192,4851413,551642,551642,0
231593,2018,106825400,4168027,444968,444968,0
203139,2018,106871000,3557856,2183366,2183366,0
58267,2018,106876000,3963072,2809942,2809942,0
192564,2018,106894000,6685267,2598412,2598412,0
39289,2018,106912100,3507132,7027958,7027958,0
41895,2018,106932000,5288915,1414045,1414045,0
75452,2018,106988000,4495859,733970,733970,0
185847,2018,106988000,3552996,2624195,2624195,0
234578,2018,107021000,3724649,3394244,3394244,0
173033,2018,107026000,1640908,630721,630721,0
239690,2018,107038100,4034473,820070,820070,0
189240,2018,107052000,3445732,1798351,1798351,0
52778,2018,107082548,5078987,602919,602919,0
227493,2018,107122000,3800501,1087063,1087063,0
28208,2018,107137000,4091638,2479360,2479360,0
103302,2018,107181000,3331910,1287317,1287317,0
176995,2018,107209800,4533874,2543479,2543479,0
229185,2018,107241400,6292505,1909040,1909040,0
230515,2018,107251196,3311107,1736494,1736494,0
291359,2018,107304560,5174733,580007,580007,0
109415,2018,107306000,4196025,1817642,1817642,0
37985,2018,107346000,4778993,1948130,1948130,0
78934,2018,107348900,5885218,1783436,1783436,0
109650,2018,107398000,2280465,3408386,3408386,0
125677,2018,107576400,4996187,1958217,1958217,0
238168,2018,107609600,6007982,840926,840926,0
238318,2018,107646000,3291378,223072,223072,0
170141,2018,107658004,2237856,1024090,1024090,0
158372,2018,107686720,3857633,3886425,3886425,0
261926,2018,107748000,2867701,2462379,2462379,0
236659,2018,107865000,3337786,1872669,1872669,0
211215,2018,107866500,4906267,812391,812391,0
210240,2018,107929200,4704811,1580033,1580033,0
290322,2018,107940000,4865604,1454061,1454061,0
284953,2018,107976000,4948910,3705337,3705337,0
259475,2018,108025930,3862820,3169775,3169775,0
73527,2018,108115000,5624014,3217164,3217164,0
68489,2018,108134512,4720592,429614,429614,0
181575,2018,108147000,4253205,591103,591103,0
33020,2018,108147000,5789766,2826339,2826339,0
84200,2018,108151400,3819352,1496495,1496495,0
181134,2018,108358800,5199730,2306662,2306662,0
203409,2018,108494280,3660675,1047061,1047061,0
257562,2018,108518200,4343335,2045885,2045885,0
111716,2018,108563600,3167892,2039559,2039559,0
38377,2018,108580200,5431842,1122424,1122424,0
11151,2018,108601000,3420741,6266162,6266162,0
241935,2018,108620800,5824460,709173,709173,0
280465,2018,108637540,3107516,319112,319112,0
259589,2018,108640200,5397899,4555946,4555946,0
212530,2018,108700600,5138991,1457016,1457016,0
180436,2018,108720000,4588566,1614780,1614780,0
203989,2018,108763000,7135173,23982,23982,0
85422,2018,108877440,3200861,5285944,5285944,0
104925,2018,108888540,3656083,688045,688045,0
210508,2018,108911708,3156081,643801,643801,0
182887,2018,108970200,3560294,2624759,2624759,0
230328,2018,108992000,3093676,230049,230049,0
146642,2018,108995000,4727423,1204377,1204377,0
278840,2018,109018000,7352180,649676,649676,0
75164,2018,109094000,4642000,873658,873658,0
211244,2018,109097400,2296959,2858248,2858248,0
87156,2018,109173200,2529133,324838,324838,0
283871,2018,109188600,5008753,4060486,4060486,0
226162,2018,109234200,4528225,1920351,1920351,0
280229,2018,109309716,7559831,2748865,2748865,0
38836,2018,109325280,2622425,1694119,1694119,0
265976,2018,109327200,3733797,4451683,4451683,0
31456,2018,109343000,3913045,2234875,2234875,0
234844,2018,109438000,3667779,1324559,1324559,0
76505,2018,109489000,8579009,3153726,3153726,0
23663,2018,109512000,4163236,2378534,2378534,0
161061,2018,109525000,6200924,981359,981359,0
283847,2018,109578000,3726569,1461618,1461618,0
250958,2018,109595000,4192157,847253,847253,0
104547,2018,109667000,3624424,1497387,1497387,0
173842,2018,109667800,4897043,1194611,1194611,0
110702,2018,109675640,3116611,1732386,1732386,0
116841,2018,109700400,5455476,932407,932407,0
232049,2018,109769448,5790991,2404757,2404757,0
44954,2018,109828800,3869710,358406,358406,0
272183,2018,109837000,4204477,253159,253159,0
47521,2018,109884992,4297004,302281,302281,0
258444,2018,109885840,2790217,8068856,8068856,0
65157,2018,109892000,1814901,473238,473238,0
125683,2018,109902000,4882018,1259975,1259975,0
231239,2018,109912360,4443856,444259,444259,0
13081,2018,109913000,3952173,233056,233056,0
52253,2018,109925600,3211744,2143894,2143894,0
271413,2018,109926900,4463279,1141058,1141058,0
156698,2018,109944000,5862827,1504036,1504036,0
88367,2018,109979800,4417743,2961928,2961928,0
74121,2018,109982380,5847040,7823240,7823240,0
182734,2018,110120200,3438739,1688355,1688355,0
107715,2018,110132000,3585773,1909551,1909551,0
124587,2018,110188800,3298911,6766861,6766861,0
196005,2018,110229845,4800366,1230333,1230333,0
152412,2018,110265010,5130076,1856978,1856978,0
103438,2018,110282200,2653041,2652924,2652924,0
83550,2018,110313000,4061775,2487709,2487709,0
72785,2018,110319000,5775607,911613,911613,0
173094,2018,110355100,3884085,1306465,1306465,0
287780,2018,110359400,3167449,977751,977751,0
43251,2018,110441000,2405803,934286,934286,0
185514,2018,110485500,6169464,513641,513641,0
80475,2018,110496400,5970951,1080180,1080180,0
185912,2018,110509600,5598775,1853013,1853013,0
37437,2018,110511000,2561027,3117941,3117941,0
238663,2018,110513800,5090453,1434566,1434566,0
147237,2018,110577120,3370989,556911,556911,0
41134,2018,110578000,6920476,2288351,2288351,0
182455,2018,110584600,4712689,1372285,1372285,0
38464,2018,110591333,4947560,2051600,2051600,0
97617,2018,110607684,4772018,370541,370541,0
230795,2018,110616000,3988256,1779234,1779234,0
231849,2018,110668000,6511306,1924872,1924872,0
138022,2018,110766800,3185045,2077514,2077514,0
162053,2018,110824800,5079816,3371054,3371054,0
250753,2018,110842000,7827988,9081227,9081227,0
78020,2018,110864400,4882682,1366987,1366987,0
287964,2018,110991000,1668698,3419910,3419910,0
77293,2018,111113347,4917081,2889746,2889746,0
254702,2018,111413000,5822825,1492633,1492633,0
110327,2018,111437400,3942002,617409,617409,0
93655,2018,111439000,5615009,514245,514245,0
103839,2018,111491588,6790865,158658,158658,0
199840,2018,111495320,1917675,1336051,1336051,0
239363,2018,111502880,4848438,797705,797705,0
127294,2018,111530816,3930880,979119,979119,0
182060,2018,111632320,5034688,413450,413450,0
29952,2018,111648004,5193849,160609,160609,0
194422,2018,111664800,3193087,254825,254825,0
276488,2018,111671000,5957856,1614453,1614453,0
80678,2018,111677000,3081115,1283254,1283254,0
247807,2018,111694176,4910045,153987,153987,0
234120,2018,111730200,6518579,487964,487964,0
174882,2018,111740484,3808191,554498,554498,0
242597,2018,111748400,4262054,1179964,1179964,0
81044,2018,111754000,3911144,2980689,2980689,0
9742,2018,111801692,4899346,1913960,1913960,0
285610,2018,111867000,3474044,997537,997537,0
110460,2018,112052860,4496351,1919333,1919333,0
142268,2018,112198500,4516131,2526633,2526633,0
62562,2018,112200992,5709134,2325521,2325521,0
158602,2018,112314100,2431206,3072072,3072072,0
282715,2018,112348000,8216162,1202568,1202568,0
186135,2018,112434000,6266162,110991,110991,0
276564,2018,112440000,6017892,529665,529665,0
280656,2018,112496000,2238306,904790,904790,0
207901,2018,112509613,4157098,626899,626899,0
61094,2018,112512800,7130335,699670,699670,0
84619,2018,112555272,4376366,864128,864128,0
37264,2018,112584880,4988132,20948694,20948694,0
207028,2018,112596000,1719339,1805672,1805672,0
250388,2018,112642380,3524002,758744,758744,0
172890,2018,112671138,5472061,1196180,1196180,0
138487,2018,112701796,4155285,240712,240712,0
103849,2018,112769040,3815359,1056832,1056832,0
66535,2018,112861840,7756271,2259519,2259519,0
26490,2018,112925100,2262285,355273,355273,0
158586,2018,112942400,2252280,936188,936188,0
131408,2018,112944800,4907387,2691730,2691730,0
86767,2018,112946988,4447925,4499178,4499178,0
112202,2018,113050800,3888537,492344,492344,0
97464,2018,113059000,6683751,399999,399999,0
255612,2018,113065000,2719670,545640,545640,0
286037,2018,113131000,3795737,604361,604361,0
225911,2018,113180000,3733798,1402184,1402184,0
213260,2018,113182600,2719834,1034951,1034951,0
294796,2018,113364000,3063843,992359,992359,0
276280,2018,113381004,7168518,1976631,1976631,0
290603,2018,113479000,5878894,2039019,2039019,0
53096,2018,113751500,5055168,2498640,2498640,0
134130,2018,113775900,2255764,3642591,3642591,0
230736,2018,113826600,4010775,411162,411162,0
245702,2018,113942000,5917150,2319353,2319353,0
97331,2018,113953620,6848559,2934139,2934139,0
100725,2018,114007600,3672126,4908788,4908788,0
79863,2018,114023400,5710748,308595,308595,0
111161,2018,114036000,4631568,1671474,1671474,0
76601,2018,114049500,5777480,1343465,1343465,0
230334,2018,114085160,3444178,2145753,2145753,0
85873,2018,114089200,3526699,867672,867672,0
231300,2018,114179456,3617712,1136964,1136964,0
86347,2018,114181400,7078943,1108453,1108453,0
276235,2018,114223800,4946088,1391386,1391386,0
47473,2018,114239360,7360126,614085,614085,0
9353,2018,114243600,3846292,1396134,1396134,0
33489,2018,114245000,3372937,1949973,1949973,0
9735,2018,114255872,7561580,31717429,31717429,0
137990,2018,114287500,2781638,2590300,2590300,0
143743,2018,114330000,5631405,1498775,1498775,0
9325,2018,114349512,5586165,1389456,1389456,0
139509,2018,114399400,4092665,1397636,1397636,0
215327,2018,114490000,4930442,1184698,1184698,0
263258,2018,114513761,6455164,1312167,1312167,0
259449,2018,114516500,3917357,1427433,1427433,0
249259,2018,114531000,3922941,3798481,3798481,0
195375,2018,114554000,4087937,2167888,2167888,0
185826,2018,114561000,7747468,5681765,5681765,0
87940,2018,114589600,3097957,1077155,1077155,0
44400,2018,114596000,5393395,2859921,2859921,0
252161,2018,114627080,4980373,2057971,2057971,0
221157,2018,114637700,4689577,1351557,1351557,0
111980,2018,114643600,4588198,2080781,2080781,0
37388,2018,114683000,4133424,791425,791425,0
39284,2018,114689000,3503748,1233511,1233511,0
61201,2018,114770600,4037874,4739213,4739213,0
93603,2018,114772000,3876696,723252,723252,0
269818,2018,114775000,2980689,924173,924173,0
258753,2018,114841000,5109977,649995,649995,0
176641,2018,114864680,4170728,4655350,4655350,0
220264,2018,114915600,5506414,900297,900297,0
252441,2018,114955500,4138721,8454447,8454447,0
253914,2018,114957200,6165025,444939,444939,0
85786,2018,114982112,5575181,2474240,2474240,0
291347,2018,115068000,6136932,2210108,2210108,0
135117,2018,115098800,8090517,3363323,3363323,0
63328,2018,115142800,4017586,1177743,1177743,0
189689,2018,115151632,6459908,3978868,3978868,0
92344,2018,115171960,5941975,151681,151681,0
294717,2018,115206400,5814797,974341,974341,0
218364,2018,115265800,1717602,1406324,1406324,0
229602,2018,115266000,5000962,385649,385649,0
97547,2018,115295960,3892258,1372299,1372299,0
247195,2018,115325750,3924192,3226601,3226601,0
259011,2018,115379656,3538562,3705216,3705216,0
294781,2018,115426000,4119207,1921701,1921701,0
276333,2018,115435200,2789515,491631,491631,0
84702,2018,115454664,6966993,3506890,3506890,0
96505,2018,115475947,5479679,5917150,5917150,0
68689,2018,115492500,5674584,1597306,1597306,0
44597,2018,115492500,5795464,2343396,2343396,0
229261,2018,115495368,5632469,2143912,2143912,0
284794,2018,115537000,9265468,2156476,2156476,0
225403,2018,115571400,3436870,256267,256267,0
178950,2018,115645500,3407632,5814797,5814797,0
19337,2018,115656000,5399932,745114,745114,0
26955,2018,115667984,2804703,7781442,7781442,0
286119,2018,115678500,8083753,1001070,1001070,0
238435,2018,115689000,1994766,719241,719241,0
152649,2018,115776000,4545015,664281,664281,0
265546,2018,115871728,3443748,2017106,2017106,0
67473,2018,115910600,4138834,1197622,1197622,0
1441,2018,115926000,7199997,330294,330294,0
5512,2018,115952000,4407077,1600856,1600856,0
39695,2018,115963200,3608964,1134418,1134418,0
189099,2018,116025400,2907948,1520565,1520565,0
283001,2018,116058000,3406335,696464,696464,0
230569,2018,116114504,8338259,587819,587819,0
261497,2018,116205000,2581631,1671614,1671614,0
288617,2018,116245400,7562086,858566,858566,0
9044,2018,116305400,3657023,3412123,3412123,0
178480,2018,116353400,3536903,1819445,1819445,0
290284,2018,116472400,5128504,1340632,1340632,0
231315,2018,116504848,3642591,1522083,1522083,0
237930,2018,116520000,4845351,715660,715660,0
185938,2018,116593000,2586883,379312,379312,0
139392,2018,116738000,5140241,1568487,1568487,0
108377,2018,116744500,5896017,1001335,1001335,0
232682,2018,116810692,2476265,535701,535701,0
281287,2018,116864000,6147871,731878,731878,0
138342,2018,116866800,2764369,510638,510638,0
146604,2018,116908021,4214656,1224429,1224429,0
61303,2018,116932200,5787726,4411595,4411595,0
183005,2018,116949000,5295261,1284755,1284755,0
269816,2018,116951000,2695501,308211,308211,0
253279,2018,116994000,7865764,2015307,2015307,0
2841,2018,117068000,6085355,548811,548811,0
56538,2018,117085000,3369123,3771923,3771923,0
47916,2018,117204600,5513575,356261,356261,0
83674,2018,117235400,5049246,3934106,3934106,0
176385,2018,117247000,7588598,1209076,1209076,0
225184,2018,117269800,5584946,846854,846854,0
200217,2018,117276000,6691766,3010771,3010771,0
88694,2018,117276000,4657660,614768,614768,0
28226,2018,117283000,7755793,4024306,4024306,0
127292,2018,117288700,1883828,2438101,2438101,0
217946,2018,117313672,4911488,1410577,1410577,0
22331,2018,117327000,6400465,1977787,1977787,0
170747,2018,117335004,6978393,6974557,6974557,0
82162,2018,117492000,3047495,425432,425432,0
251149,2018,117514236,4335065,2845542,2845542,0
83722,2018,117514376,2309130,5071178,5071178,0
80581,2018,117543000,4135867,7809333,7809333,0
180427,2018,117587408,4586434,2632847,2632847,0
144360,2018,117637800,3599647,1086541,1086541,0
213610,2018,117712000,3414345,1889279,1889279,0
177251,2018,117797600,3650442,711810,711810,0
84699,2018,117875832,4818510,3304670,3304670,0
240718,2018,118001000,4827613,939928,939928,0
225565,2018,118010400,4006984,5520816,5520816,0
102195,2018,118074000,6997838,3381915,3381915,0
111134,2018,118118200,3204647,1755551,1755551,0
204583,2018,118214300,5674003,2055900,2055900,0
80570,2018,118216800,4866901,993864,993864,0
210696,2018,118325000,3668865,682804,682804,0
187523,2018,118331224,5330563,697004,697004,0
173227,2018,118336900,4479004,1188099,1188099,0
259598,2018,118337496,3382332,1372423,1372423,0
217754,2018,118352000,3115305,336144,336144,0
263294,2018,118460500,6627009,647141,647141,0
227639,2018,118461000,6308492,712375,712375,0
231316,2018,118500408,5346984,977436,977436,0
10215,2018,118571000,5285944,1385584,1385584,0
81693,2018,118589600,2977546,496486,496486,0
280356,2018,118682000,5799676,2207387,2207387,0
223264,2018,118693216,5621213,1024296,1024296,0
110091,2018,118698600,3101836,2141884,2141884,0
265644,2018,118760930,5863926,715198,715198,0
3430,2018,118783800,3986535,3839245,3839245,0
229838,2018,118797160,3728712,1041114,1041114,0
96030,2018,118938000,5346772,406564,406564,0
111181,2018,118959600,4877579,4112215,4112215,0
269498,2018,118997500,5572640,611144,611144,0
153517,2018,119013600,2858199,4150270,4150270,0
261301,2018,119115200,5505034,907107,907107,0
52386,2018,119197184,6154617,9740036,9740036,0
10114,2018,119202528,6460580,2678054,2678054,0
111855,2018,119288200,7460142,4814106,4814106,0
223871,2018,119385300,6090557,1147229,1147229,0
88663,2018,119408000,4262195,672851,672851,0
193162,2018,119428000,3565387,3019357,3019357,0
182056,2018,119492000,6117654,1138618,1138618,0
266811,2018,119492728,9199151,814973,814973,0
232085,2018,119516000,7998486,627297,627297,0
240017,2018,119589200,4923877,4632898,4632898,0
138552,2018,119630956,4024306,1401047,1401047,0
178019,2018,119686200,2970514,497474,497474,0
266055,2018,119694600,3481153,1055108,1055108,0
112863,2018,119719800,5247629,6199297,6199297,0
37893,2018,119766640,5334728,1717427,1717427,0
274209,2018,119893000,3838215,3891534,3891534,0
154649,2018,120024000,6595323,353685,353685,0
89112,2018,120140400,3063333,854730,854730,0
214855,2018,120171000,3886650,1290964,1290964,0
230509,2018,120184968,3445514,2371611,2371611,0
157175,2018,120187200,5585728,408863,408863,0
143690,2018,120216400,7467009,1057457,1057457,0
28090,2018,120229000,3732251,489153,489153,0
10532,2018,120332400,1562977,1354697,1354697,0
203014,2018,120344600,3379306,2955519,2955519,0
50975,2018,120375000,7440494,535092,535092,0
264415,2018,120399000,7943838,583297,583297,0
118802,2018,120425616,2871268,689490,689490,0
86223,2018,120432224,5648652,4739089,4739089,0
143220,2018,120463766,4803636,3077918,3077918,0
79708,2018,120467000,4759834,1458838,1458838,0
224339,2018,120492200,3609341,1067537,1067537,0
104477,2018,120748000,2998894,759647,759647,0
280063,2018,120780200,3272133,3484195,3484195,0
165157,2018,120790692,3670002,708854,708854,0
98126,2018,120855500,5157306,4604285,4604285,0
251811,2018,120935200,6450061,1362256,1362256,0
283270,2018,121015200,7432144,762429,762429,0
126410,2018,121137600,7429450,1126083,1126083,0
142192,2018,121191166,6764430,1404345,1404345,0
288859,2018,121191400,4340398,727338,727338,0
164101,2018,121272000,3856420,1451102,1451102,0
263993,2018,121286100,4050391,2346908,2346908,0
123604,2018,121338000,7375416,281652,281652,0
260500,2018,121387840,4935810,1234287,1234287,0
137164,2018,121435000,3092975,1608402,1608402,0
250580,2018,121443600,7511737,1999189,1999189,0
130283,2018,121455000,4379052,513752,513752,0
285227,2018,121469800,4692223,699125,699125,0
9618,2018,121618120,3875173,3105177,3105177,0
16258,2018,121685680,8140995,1621512,1621512,0
178786,2018,121693400,5185895,2609398,2609398,0
139380,2018,121787000,2975252,1145530,1145530,0
76540,2018,121806000,6503686,787441,787441,0
176573,2018,121826000,6047305,1058231,1058231,0
31696,2018,121875000,6392143,1825049,1825049,0
228015,2018,121887000,4403977,1631429,1631429,0
53083,2018,121931000,6599505,293024,293024,0
87629,2018,121995840,4890166,305027,305027,0
290289,2018,122005200,6864890,537544,537544,0
27744,2018,122102000,3007966,1232607,1232607,0
169638,2018,122164400,4881897,5970951,5970951,0
270825,2018,122220840,4581708,567703,567703,0
210465,2018,122248532,2877523,326036,326036,0
239739,2018,122314000,6305874,1040852,1040852,0
238895,2018,122323800,3855056,869773,869773,0
40344,2018,122364000,5812941,1854911,1854911,0
134951,2018,122456800,6913894,4124566,4124566,0
230346,2018,122470760,3644802,1785969,1785969,0
276819,2018,122525120,4543733,3445514,3445514,0
204098,2018,122536980,4314364,2867445,2867445,0
57670,2018,122557500,8454447,11177438,11177438,0
161190,2018,122612793,5807966,274932,274932,0
230514,2018,122615600,4065828,2838858,2838858,0
19609,2018,122645000,10000189,401450,401450,0
25844,2018,122715270,5649112,595090,595090,0
185883,2018,122789000,3282559,2990386,2990386,0
78804,2018,122804750,3934106,4142388,4142388,0
59528,2018,122990800,2912640,5444220,5444220,0
105916,2018,123089592,3620957,2378552,2378552,0
182236,2018,123224500,4608532,1274169,1274169,0
223322,2018,123266800,2690759,597853,597853,0
59387,2018,123324000,9534624,1196370,1196370,0
277599,2018,123389000,7168234,1446142,1446142,0
164333,2018,123438700,4394025,1490914,1490914,0
278944,2018,123477800,5125867,5584946,5584946,0
179796,2018,123483000,2878643,297562,297562,0
84054,2018,123508400,3685887,3485002,3485002,0
229015,2018,123570168,2526633,1444072,1444072,0
112819,2018,123576800,4338404,3420741,3420741,0
90087,2018,123631000,3558460,3451348,3451348,0
286781,2018,123632000,3058991,641279,641279,0
172988,2018,123633200,3293620,2638108,2638108,0
9270,2018,123667400,2845135,1595848,1595848,0
245921,2018,123744000,4803333,1080557,1080557,0
15060,2018,123763200,3740714,4274957,4274957,0
156304,2018,123922000,5939184,766463,766463,0
103284,2018,124093000,6108622,625243,625243,0
225645,2018,124101096,4870240,1284247,1284247,0
56356,2018,124173000,4220926,1814901,1814901,0
228617,2018,124236240,2758505,2397368,2397368,0
181767,2018,124260000,2875561,959449,959449,0
247331,2018,124297368,6271281,1980652,1980652,0
156824,2018,124306000,4855705,1495782,1495782,0
26731,2018,124345000,2591847,762640,762640,0
103688,2018,124369000,4547261,1182450,1182450,0
84213,2018,124471600,3229384,527415,527415,0
236809,2018,124517500,3621162,2480616,2480616,0
37515,2018,124548196,3425154,2030625,2030625,0
245987,2018,124700000,4651951,752269,752269,0
26486,2018,124700400,5400856,1361536,1361536,0
186193,2018,124706350,4845582,1056000,1056000,0
264023,2018,124742500,4004041,1109652,1109652,0
9567,2018,124747396,7353108,1651764,1651764,0
39927,2018,124840900,3537721,1400607,1400607,0
225552,2018,124857900,5810514,2780389,2780389,0
41868,2018,125061600,8715468,1690144,1690144,0
86493,2018,125086600,6001264,1867180,1867180,0
227805,2018,125091000,4766523,753917,753917,0
111222,2018,125250400,5150428,1689007,1689007,0
231009,2018,125259840,7302130,1074829,1074829,0
105804,2018,125262600,5515634,1197363,1197363,0
58115,2018,125338000,4096644,1818478,1818478,0
238845,2018,125341200,4994483,700095,700095,0
138863,2018,125429800,5522267,4448095,4448095,0
108314,2018,125450000,5839712,1205951,1205951,0
116263,2018,125477400,2784721,1046654,1046654,0
103624,2018,125478000,5408281,1964640,1964640,0
95208,2018,125495000,8670577,715739,715739,0
57535,2018,125512000,2671175,3898697,3898697,0
56375,2018,125537600,2017416,921939,921939,0
49241,2018,125632000,7104216,296546,296546,0
52177,2018,125671400,5262200,756618,756618,0
109749,2018,125719400,5036162,5346984,5346984,0
276170,2018,125740000,2559725,1595551,1595551,0
131448,2018,125789400,2605426,2515133,2515133,0
137807,2018,125945300,2109129,18735409,18735409,0
263868,2018,125954800,6736043,2610341,2610341,0
142819,2018,126188000,6919546,2303544,2303544,0
282656,2018,126232000,4136784,8587269,8587269,0
33682,2018,126236800,3753225,321489,321489,0
180264,2018,126376000,2646591,916013,916013,0
192533,2018,126400488,5808594,112233,112233,0
223831,2018,126421000,5295128,3735279,3735279,0
49124,2018,126424200,6344164,1923730,1923730,0
97579,2018,126440000,4302676,2501162,2501162,0
230815,2018,126500584,6766861,610351,610351,0
83175,2018,126545000,4353598,4211692,4211692,0
220937,2018,126587300,4616876,2571672,2571672,0
269397,2018,126623864,9365937,360407,360407,0
39965,2018,126626004,5893350,656335,656335,0
143098,2018,126626800,4369957,1505858,1505858,0
258638,2018,126667000,3220982,3644802,3644802,0
182589,2018,126742800,4322366,972130,972130,0
164597,2018,126753600,2353411,1022097,1022097,0
90031,2018,126784000,6100144,332369,332369,0
230539,2018,126813000,4124566,1282869,1282869,0
186198,2018,126823600,3723025,2958757,2958757,0
157237,2018,126891200,6290941,1150542,1150542,0
44911,2018,126954000,7357081,4660633,4660633,0
63935,2018,126972000,7254054,1870034,1870034,0
177425,2018,127012000,6351897,216214,216214,0
93102,2018,127070200,3944620,4044532,4044532,0
257297,2018,127132400,3004387,2451435,2451435,0
208850,2018,127159000,5756564,1088187,1088187,0
102064,2018,127217000,9225631,2445741,2445741,0
280284,2018,127306720,6947072,486061,486061,0
81723,2018,127310400,4284281,1507910,1507910,0
231639,2018,127530000,9362739,6315458,6315458,0
139157,2018,127560000,3159103,574667,574667,0
7540,2018,127654100,5196361,699573,699573,0
286382,2018,127757400,4210227,3186571,3186571,0
81395,2018,127777800,4575251,3047595,3047595,0
31331,2018,127856000,3753339,1382829,1382829,0
225556,2018,127985000,6544872,1756393,1756393,0
245881,2018,128015200,4327092,2695054,2695054,0
77323,2018,128024992,2968315,1324029,1324029,0
230036,2018,128093800,3724420,413838,413838,0
109723,2018,128429400,4739768,1805292,1805292,0
252117,2018,128506000,2543081,1964948,1964948,0
93707,2018,128565944,6214127,2307404,2307404,0
542,2018,128630400,6739056,4639139,4639139,0
271449,2018,128641600,6152514,2133337,2133337,0
168301,2018,128657000,5155977,1511023,1511023,0
260702,2018,128732600,1497387,776128,776128,0
104083,2018,128922000,5140865,3353234,3353234,0
45085,2018,128971000,4345124,329951,329951,0
43181,2018,129032000,7975200,565939,565939,0
26894,2018,129072292,4897686,2125177,2125177,0
206374,2018,129302000,3534995,808946,808946,0
282061,2018,129415500,6189384,1024755,1024755,0
211992,2018,129549000,9552175,3146816,3146816,0
121917,2018,129561000,2201685,4704795,4704795,0
198367,2018,129620900,4668450,1054043,1054043,0
33759,2018,129722000,1706288,1291575,1291575,0
189239,2018,129764000,4441126,359849,359849,0
287922,2018,129810000,2861700,856398,856398,0
92520,2018,129816600,6075796,2510250,2510250,0
183039,2018,129823000,8464654,1885679,1885679,0
241186,2018,129907000,4158098,1330305,1330305,0
9944,2018,130022320,4913468,2644123,2644123,0
169913,2018,130175288,5547642,896620,896620,0
217706,2018,130226000,3184748,3626045,3626045,0
30034,2018,130231800,8947396,1015786,1015786,0
46742,2018,130316804,2817591,505346,505346,0
239975,2018,130328880,5207203,697493,697493,0
232936,2018,130333000,7408465,439306,439306,0
178175,2018,130645400,5879216,1435620,1435620,0
83949,2018,130669640,4639502,1464467,1464467,0
211568,2018,130879320,4150129,1853946,1853946,0
227820,2018,130889200,5617761,1515573,1515573,0
275290,2018,130976544,8197496,1146559,1146559,0
847,2018,131038000,8122771,958896,958896,0
264065,2018,131112000,7154782,957098,957098,0
67020,2018,131140768,4909580,3272133,3272133,0
3872,2018,131288000,5595921,3052184,3052184,0
185739,2018,131312000,6537935,955622,955622,0
67991,2018,131364000,9568638,2520349,2520349,0
82809,2018,131412000,4813348,1566459,1566459,0
141157,2018,131617300,8925866,147360,147360,0
41952,2018,131650000,6280018,1208177,1208177,0
231565,2018,131664000,5727363,1558077,1558077,0
157124,2018,131675000,7049447,238849,238849,0
178809,2018,131695392,4293667,449573,449573,0
107968,2018,131700800,5110905,570209,570209,0
169519,2018,131768004,6429770,2157278,2157278,0
233630,2018,131822800,3887321,668887,668887,0
219935,2018,131858600,5750780,737000,737000,0
183337,2018,131875208,5708071,1009548,1009548,0
15047,2018,131932000,5712578,4605896,4605896,0
