id_n,Year,CONS_total,vat,vat1,vat2,vat_diff
160395,2018,13448200,442917,442917,478888,35971
230353,2018,97839800,3587378,3587378,3878567,291188
149121,2018,10726700,299012,299012,323282,24270
73948,2018,77191800,3262850,3262850,3527707,264856
193599,2018,18405500,311171,311171,336429,25257
149124,2018,24944680,1194481,1194481,1291436,96955
153340,2018,50412200,3316014,3316014,3585198,269184
277069,2018,69011520,2102939,2102939,2273639,170700
153382,2018,53812000,2912762,2912762,3149197,236435
96504,2018,55893760,2556729,2556729,2764290,207561
151197,2018,16464868,340419,340419,368084,27666
253394,2018,28302000,1001569,1001569,1082866,81297
159604,2018,37310880,2120404,2120404,2292514,172111
159562,2018,71390608,2727218,2727218,2948609,221391
216422,2018,77325000,3049193,3049193,3296707,247514
78899,2018,55505200,2248856,2248856,2431393,182537
84200,2018,108151400,4295027,4295027,4643718,348691
110322,2018,74205000,2219247,2219247,2399444,180197
203106,2018,91081200,2150371,2150371,2324914,174543
76276,2018,49904500,1254798,1254798,1356732,101934
216427,2018,89062000,4178613,4178613,4517786,339173
79756,2018,18208800,589600,589600,637457,47857
144793,2018,10776800,479115,479115,518009,38894
200916,2018,35677000,843458,843458,911950,68492
244071,2018,15520600,726091,726091,785049,58958
125928,2018,22610560,993800,993800,1074472,80672
200073,2018,36015600,691216,691216,747321,56105
240607,2018,40325860,2145499,2145499,2319666,174167
241227,2018,95326000,3464505,3464505,3745714,281210
113511,2018,18018400,510871,510871,552355,41484
181917,2018,24237800,845137,845137,913736,68599
183046,2018,106004000,3198023,3198023,3457638,259614
204975,2018,9129830,328514,328514,355179,26665
15837,2018,59057600,2141857,2141857,2315798,173941
33455,2018,20424400,499161,499161,539691,40530
225368,2018,41947808,2559294,2559294,2767029,207735
158159,2018,11318400,509067,509067,550412,41345
207593,2018,16429000,512441,512441,554036,41594
47110,2018,30060880,1743292,1743292,1884793,141501
213096,2018,15337930,669465,669465,723809,54345
78739,2018,65536200,3668979,3668979,3966797,297818
248244,2018,10658800,255865,255865,276638,20773
68827,2018,48159200,2639505,2639505,2853750,214245
259888,2018,89223200,2371739,2371739,2564250,192511
188541,2018,11250200,310737,310737,336023,25286
46456,2018,42487280,1511043,1511043,1633693,122650
73116,2018,26234000,764351,764351,826393,62042
260956,2018,22095000,844463,844463,913007,68544
254606,2018,39779200,2478638,2478638,2679831,201193
254436,2018,38450000,1474892,1474892,1594607,119715
5909,2018,28808200,1180557,1180557,1276430,95873
53672,2018,105676600,1154897,1154897,1248700,93803
218115,2018,170379000,7155734,7155734,7736693,580960
151424,2018,29757600,1411762,1411762,1526388,114625
162040,2018,72485680,3651385,3651385,3947821,296436
293382,2018,55426600,1761844,1761844,1905919,144075
160215,2018,43692600,2782415,2782415,3008309,225894
104979,2018,83178232,4653875,4653875,5031626,377751
195971,2018,21360400,557968,557968,603257,45290
159075,2018,40621040,1945615,1945615,2103541,157926
174936,2018,18130200,525919,525919,568607,42688
117247,2018,27597500,320595,320595,346618,26022
184233,2018,27105200,854650,854650,924021,69371
75700,2018,24528600,1089220,1089220,1177640,88421
288677,2018,15062560,438200,438200,473788,35588
263219,2018,67143900,2052264,2052264,2218849,166585
214698,2018,27580600,700515,700515,757395,56880
207296,2018,41305640,1722116,1722116,1861991,139875
203433,2018,29118200,1685676,1685676,1822500,136824
123723,2018,19015000,961374,961374,1039409,78035
198367,2018,129620900,4892017,4892017,5289205,397187
173871,2018,25996400,1141041,1141041,1233686,92645
265702,2018,297630192,10745998,10745998,11618341,872343
34280,2018,19522000,935495,935495,1011429,75933
277323,2018,77048000,2401586,2401586,2596618,195032
191922,2018,19227900,566153,566153,612107,45954
152094,2018,29166640,1116701,1116701,1207357,90656
165259,2018,62700400,2303892,2303892,2490930,187039
235703,2018,35984120,1438197,1438197,1554973,116776
123198,2018,15534400,590863,590863,638847,47984
44657,2018,21383000,725405,725405,784286,58880
105007,2018,14563440,478641,478641,517507,38865
249404,2018,19666000,709094,709094,766677,57583
259362,2018,23295328,910296,910296,984188,73893
257394,2018,68067500,3784198,3784198,4091357,307159
89677,2018,99244750,3666274,3666274,3963911,297636
149437,2018,40386920,1314842,1314842,1421644,106803
66936,2018,18056252,551908,551908,596735,44827
205365,2018,42676200,2556796,2556796,2764329,207532
294854,2018,70846000,3224982,3224982,3486750,261768
66332,2018,43685000,1506447,1506447,1628733,122286
65176,2018,22416000,787723,787723,851681,63958
269605,2018,13770600,310800,310800,336057,25257
39951,2018,23084100,956209,956209,1033833,77624
145526,2018,45701600,2228430,2228430,2409311,180881
159215,2018,17606560,853432,853432,922709,69277
200683,2018,49841000,1101486,1101486,1190893,89406
294088,2018,30150000,1135099,1135099,1227332,92233
176496,2018,89465200,4857463,4857463,5251747,394284
139864,2018,70718200,3019413,3019413,3264505,245092
290971,2018,26741320,1138083,1138083,1230563,92480
150005,2018,6257120,141613,141613,153107,11495
15117,2018,34976800,1153126,1153126,1246773,93647
167444,2018,15192600,602871,602871,651806,48936
169962,2018,8142900,484620,484620,523956,39336
177342,2018,82696600,3628247,3628247,3922752,294505
67827,2018,55512520,3048083,3048083,3295507,247424
93272,2018,104481936,6100810,6100810,6596025,495215
54829,2018,14884400,591324,591324,639321,47997
61837,2018,37938600,1312879,1312879,1419469,106589
195827,2018,92196000,3254072,3254072,3518226,264154
127966,2018,28306414,1049160,1049160,1134326,85166
144376,2018,46065000,1286306,1286306,1390714,104408
37559,2018,57931600,2222159,2222159,2402583,180424
180072,2018,67138000,2105360,2105360,2276250,170890
272242,2018,21778000,442880,442880,479181,36301
171973,2018,15059600,768557,768557,830959,62402
22877,2018,79307000,3504438,3504438,3788923,284485
51002,2018,33575080,1714276,1714276,1853530,139254
266540,2018,61826712,2114944,2114944,2286612,171668
101696,2018,22027408,794443,794443,858957,64513
251825,2018,98801660,4932232,4932232,5332581,400348
15656,2018,61787000,2496625,2496625,2699337,202712
257913,2018,27531960,945629,945629,1022414,76785
153536,2018,13297000,418793,418793,452786,33993
132579,2018,15607400,504573,504573,545529,40956
146550,2018,15079180,675486,675486,730364,54877
219935,2018,131858600,5988618,5988618,6474707,486089
244597,2018,20470200,377840,377840,408533,30693
144214,2018,39441700,1266669,1266669,1369499,102830
205189,2018,34651300,1365189,1365189,1476000,110811
74835,2018,21822200,641250,641250,693300,52050
219358,2018,40749800,1409719,1409719,1524223,114504
55089,2018,37855900,1090516,1090516,1179032,88516
251230,2018,25616480,1410430,1410430,1524938,114508
108840,2018,93906000,4396829,4396829,4753714,356885
203444,2018,149857004,5986169,5986169,6472109,485939
260406,2018,12188500,345911,345911,373989,28077
223408,2018,63016000,2447096,2447096,2645733,198638
196515,2018,16499400,558204,558204,603557,45353
186896,2018,25797180,820332,820332,886918,66585
15750,2018,16743600,468706,468706,506790,38084
113983,2018,21906200,965878,965878,1044321,78443
105546,2018,17926160,615841,615841,665829,49987
211633,2018,88794360,3169865,3169865,3427169,257304
84398,2018,97823200,3626694,3626694,3921115,294421
15558,2018,51169000,1564429,1564429,1691471,127042
99504,2018,10813224,244480,244480,264324,19844
74317,2018,25599400,1086546,1086546,1174759,88213
24574,2018,32689800,1518351,1518351,1641619,123267
164795,2018,38595000,1658622,1658622,1793250,134628
135896,2018,11976400,460434,460434,497807,37373
280470,2018,56708508,2359668,2359668,2551200,191532
59382,2018,37690200,1601691,1601691,1731720,130029
55585,2018,78385600,2547198,2547198,2754003,206805
106551,2018,57466000,2958162,2958162,3198297,240135
244707,2018,26645816,866736,866736,937089,70353
46552,2018,28740320,772002,772002,834664,62662
66979,2018,40138760,1681807,1681807,1818352,136545
238152,2018,88527000,3067027,3067027,3316077,249050
94707,2018,40506800,1619646,1619646,1751153,131507
24331,2018,38062400,1324899,1324899,1432513,107614
268277,2018,10318720,343755,343755,371676,27922
282906,2018,23535800,551829,551829,596812,44982
241243,2018,67753000,2654375,2654375,2869911,215536
72393,2018,22186200,917796,917796,992293,74496
278070,2018,62239400,1927824,1927824,2084352,156528
188763,2018,30130800,890200,890200,962525,72325
201177,2018,14686000,501739,501739,542464,40726
168411,2018,25188960,484785,484785,524153,39368
179737,2018,44914000,1494414,1494414,1615714,121300
118042,2018,17239640,469348,469348,507449,38101
110765,2018,161771400,4308312,4308312,4658057,349745
210386,2018,81545600,4133780,4133780,4469314,335534
175033,2018,32133840,1536969,1536969,1661733,124764
52658,2018,95910360,5510693,5510693,5958014,447321
56003,2018,15996200,553016,553016,597924,44907
172195,2018,38719784,2014830,2014830,2178405,163576
120844,2018,90067004,5394995,5394995,5832927,437932
109557,2018,48764800,2119923,2119923,2292073,172150
28860,2018,24087600,803005,803005,868214,65208
32275,2018,54616000,1635326,1635326,1768132,132806
107303,2018,25716760,850944,850944,920014,69070
53944,2018,41347000,1103222,1103222,1192828,89606
166536,2018,43945200,1184856,1184856,1281123,96266
93722,2018,33222920,1524485,1524485,1648245,123760
42846,2018,29300200,581885,581885,629140,47255
147673,2018,18516400,744259,744259,804673,60413
199128,2018,28932000,1012847,1012847,1095083,82236
199220,2018,48850400,1423353,1423353,1538954,115601
90509,2018,74513600,3613589,3613589,3906900,293311
76619,2018,42476200,1497586,1497586,1619197,121611
31493,2018,44865000,1974038,1974038,2134288,160250
52880,2018,144619092,5361190,5361190,5796435,435244
5291,2018,35656480,788678,788678,852714,64036
220316,2018,51860000,1834739,1834739,1983707,148968
128237,2018,34891560,1664417,1664417,1799537,135120
251494,2018,20374012,792169,792169,856474,64304
143256,2018,34029500,1361308,1361308,1471824,110515
286270,2018,56550000,2506852,2506852,2710340,203488
120779,2018,18217400,432978,432978,468147,35169
174215,2018,40944000,2193798,2193798,2371876,178078
35751,2018,31408600,967371,967371,1045921,78550
256993,2018,34424360,1207254,1207254,1305295,98040
83305,2018,27328000,1131910,1131910,1223786,91876
17975,2018,38627800,1776566,1776566,1920802,144236
52275,2018,13261900,235261,235261,254357,19096
193552,2018,34388904,521351,521351,563668,42317
253484,2018,14541800,449072,449072,485547,36475
156056,2018,17189400,514206,514206,555982,41776
240694,2018,29738000,1521478,1521478,1645023,123546
226985,2018,42689600,2158523,2158523,2333730,175207
175658,2018,19180360,821095,821095,887743,66647
179043,2018,175226000,5986151,5986151,6472045,485894
119420,2018,43305520,1532434,1532434,1656850,124415
42916,2018,10958100,265328,265328,286864,21536
93485,2018,58325000,2688481,2688481,2906766,218285
250859,2018,18027400,441324,441324,477180,35856
215541,2018,79585000,3364449,3364449,3637616,273167
281212,2018,49486000,3314667,3314667,3583714,269048
247503,2018,79836200,4050173,4050173,4379044,328870
54672,2018,38569600,1838610,1838610,1987872,149262
12953,2018,69197200,2146878,2146878,2321216,174338
190001,2018,25611900,1160986,1160986,1255221,94236
251662,2018,16766380,673883,673883,728586,54703
93707,2018,128565944,6451965,6451965,6975685,523721
22718,2018,27830600,899635,899635,972668,73034
125893,2018,37586095,1632507,1632507,1765016,132509
97389,2018,25428080,890612,890612,962901,72290
287718,2018,26224200,872865,872865,943984,71119
30814,2018,31347900,1118380,1118380,1209197,90817
114895,2018,11457500,381045,381045,411981,30936
156990,2018,199059000,7264187,7264187,7853842,589655
252901,2018,60121400,4469667,4469667,4832464,362798
187053,2018,76952000,2970294,2970294,3211423,241130
253505,2018,54748484,2357647,2357647,2549014,191367
70411,2018,33917000,1633530,1633530,1766175,132646
95667,2018,14194800,812848,812848,878847,65999
270836,2018,31600640,869705,869705,940302,70598
225647,2018,98527408,5248750,5248750,5674814,426064
279504,2018,48558000,1767949,1767949,1911936,143988
214178,2018,33337000,1463495,1463495,1582286,118790
14844,2018,48370120,1677855,1677855,1814047,136192
91840,2018,27617400,1236162,1236162,1336500,100338
25363,2018,21443000,502517,502517,543308,40791
187496,2018,26906804,796255,796255,860901,64646
281310,2018,30884800,1227838,1227838,1327500,99662
45116,2018,46991000,2046962,2046962,2213117,166154
283448,2018,28137640,532168,532168,575373,43205
229745,2018,48827000,753847,753847,815036,61189
136899,2018,10440855,345370,345370,373416,28045
117674,2018,19963400,736405,736405,796179,59773
132024,2018,17505600,717359,717359,775586,58227
53909,2018,15676800,559077,559077,604457,45380
18554,2018,38149200,1306941,1306941,1413087,106147
235354,2018,11989240,421795,421795,456034,34239
211936,2018,45487000,2136067,2136067,2309451,173384
261949,2018,27854200,1146069,1146069,1239133,93064
255949,2018,5953800,62393,62393,67457,5064
186912,2018,12510000,256658,256658,277495,20838
49216,2018,23473200,697598,697598,754221,56623
196301,2018,59311000,2141371,2141371,2315228,173857
140492,2018,39503908,1303608,1303608,1409422,105814
257695,2018,31483000,915031,915031,989352,74321
35209,2018,29484000,926487,926487,1001737,75251
4023,2018,37261400,847717,847717,916599,68882
1002,2018,14251800,409180,409180,442393,33213
96605,2018,39467600,1572162,1572162,1699803,127642
76687,2018,27405600,717854,717854,776121,58267
195336,2018,29781000,438117,438117,473679,35561
284932,2018,48222200,2388151,2388151,2582005,193853
94555,2018,77739200,3359961,3359961,3632729,272768
141925,2018,28072100,1029151,1029151,1112702,83551
213928,2018,17511120,438236,438236,473807,35571
283270,2018,121015200,7788901,7788901,8421166,632265
63588,2018,31035000,1766699,1766699,1910100,143401
44829,2018,75133200,4531119,4531119,4898936,367817
79315,2018,82609800,5280249,5280249,5708845,428597
16395,2018,58418800,2523315,2523315,2728154,204839
25406,2018,24332000,527207,527207,570000,42793
26326,2018,58207396,3004564,3004564,3248485,243921
140177,2018,22519000,465519,465519,503309,37791
284478,2018,60091920,2059577,2059577,2226750,167173
169033,2018,60141840,3777696,3777696,4084344,306648
86734,2018,34378400,638804,638804,690659,51856
194340,2018,25333700,739797,739797,799909,60112
264867,2018,15165880,479279,479279,518181,38903
168828,2018,12774688,192380,192380,207995,15615
237696,2018,49254900,2183445,2183445,2360697,177252
139820,2018,27590800,521400,521400,563721,42321
97350,2018,52243600,2568748,2568748,2777250,208502
194404,2018,35623400,1687742,1687742,1824764,137021
11681,2018,59946000,3886270,3886270,4201714,315444
266973,2018,38035800,1500286,1500286,1622068,121782
283104,2018,58508360,1773393,1773393,1917408,144015
26643,2018,53577280,1630718,1630718,1763083,132365
13585,2018,19569260,514386,514386,556147,41762
278422,2018,20713000,563973,563973,609750,45777
148387,2018,51567820,1638072,1638072,1771052,132980
59141,2018,19476800,700308,700308,757152,56844
204454,2018,20856000,1051441,1051441,1136786,85344
15955,2018,26481000,1201854,1201854,1299407,97553
148878,2018,35030500,1559990,1559990,1686650,126659
4221,2018,33523800,996560,996560,1077450,80890
98351,2018,31519664,1341211,1341211,1450092,108881
158774,2018,82947400,2063142,2063142,2232421,169279
109153,2018,33542000,1136468,1136468,1228714,92246
267624,2018,47899100,2475190,2475190,2676108,200918
8316,2018,32872000,1602256,1602256,1732373,130117
293884,2018,16911000,502914,502914,543872,40958
220965,2018,10222000,170296,170296,184138,13842
235227,2018,16965000,610914,610914,660540,49626
6376,2018,25912692,287276,287276,310633,23357
30176,2018,35558820,2137786,2137786,2311307,173522
116987,2018,19386100,672605,672605,727200,54595
47089,2018,46719600,3188598,3188598,3447442,258844
113892,2018,53325000,2130780,2130780,2303792,173012
169136,2018,44310360,1536159,1536159,1660847,124688
8275,2018,25160000,915279,915279,989571,74292
13081,2018,109913000,4225687,4225687,4570491,344805
96468,2018,16726920,363592,363592,393107,29515
282384,2018,60648504,2608854,2608854,2820677,211823
48672,2018,49546000,2181606,2181606,2358728,177122
47067,2018,46978000,2189930,2189930,2367728,177798
174035,2018,53638400,1871182,1871182,2023078,151896
82809,2018,131412000,5170105,5170105,5589839,419735
27744,2018,122102000,3602560,3602560,3895008,292447
88508,2018,158534800,5340957,5340957,5774535,433578
141915,2018,14271660,595125,595125,643436,48311
95535,2018,32503120,2087027,2087027,2256429,169402
170189,2018,32555272,982796,982796,1062574,79777
76701,2018,15969840,240514,240514,260036,19522
150594,2018,14322020,471351,471351,509611,38260
43968,2018,103992000,4666896,4666896,5045766,378870
66383,2018,42088000,1491863,1491863,1612985,121122
260421,2018,23653320,644759,644759,697093,52334
127744,2018,7818400,191526,191526,207077,15551
74887,2018,51095200,2959070,2959070,3199259,240189
103389,2018,63280400,2509863,2509863,2713586,203723
126581,2018,21737440,606317,606317,655534,49217
233902,2018,28821000,1479099,1479099,1599266,120167
117390,2018,23631440,1317194,1317194,1424111,106917
284038,2018,27194000,1088306,1088306,1176643,88337
188886,2018,71734000,2666303,2666303,2882733,216430
151627,2018,32641004,1328890,1328890,1436759,107869
33020,2018,108147000,6027604,6027604,6517127,489523
50975,2018,120375000,7797251,7797251,8430223,632972
197441,2018,9497380,229883,229883,248567,18684
187675,2018,38940300,1494087,1494087,1615361,121273
34424,2018,38019500,2514644,2514644,2718779,204135
200866,2018,28515000,426126,426126,460714,34588
90402,2018,17330500,642972,642972,695243,52271
196479,2018,52268360,3008341,3008341,3252573,244233
43251,2018,110441000,3832830,3832830,4145157,312327
48503,2018,44419000,2250025,2250025,2432711,182686
33345,2018,48591000,2318503,2318503,2506747,188244
174350,2018,35362000,1588856,1588856,1717821,128966
211858,2018,29115080,1922094,1922094,2078109,156014
217524,2018,57328600,3772267,3772267,4078457,306190
217053,2018,21436260,589790,589790,637692,47902
51490,2018,65000800,2973321,2973321,3214721,241400
283007,2018,35155600,1619445,1619445,1750933,131488
222815,2018,57293600,2713870,2713870,2934162,220291
9780,2018,74315996,2016000,2016000,2181082,165082
166758,2018,31890200,1063163,1063163,1149518,86355
183337,2018,131875208,5930450,5930450,6411832,481382
38250,2018,40815920,1529198,1529198,1653321,124123
23982,2018,74437000,3505189,3505189,3789726,284537
2676,2018,41496600,1981843,1981843,2142707,160864
202991,2018,31147720,817072,817072,883393,66321
153922,2018,7196200,260200,260200,281326,21126
218620,2018,36158800,1517683,1517683,1640871,123189
50974,2018,64671960,3152066,3152066,3407945,255879
84054,2018,123508400,4161563,4161563,4499538,337975
196199,2018,25416900,577877,577877,624782,46906
241606,2018,29569200,966787,966787,1045295,78507
164625,2018,48448400,2101436,2101436,2272007,170571
127620,2018,68262580,2822628,2822628,3051788,229160
170291,2018,206182500,13691606,13691606,14802967,1111361
33002,2018,22902600,588649,588649,636429,47780
91481,2018,35556040,1520618,1520618,1644109,123491
4941,2018,67879400,2699315,2699315,2918440,219125
271683,2018,22142000,633146,633146,684547,51402
24600,2018,60690000,2583988,2583988,2793757,209769
162412,2018,39615004,2506222,2506222,2709652,203430
120145,2018,14550400,547665,547665,592138,44473
284695,2018,88904000,2853816,2853816,3085565,231749
227895,2018,42722200,1539505,1539505,1664464,124960
11141,2018,44950000,2056604,2056604,2223536,166932
123226,2018,25793000,1545778,1545778,1671258,125481
221419,2018,20565680,588669,588669,636472,47803
105461,2018,23091600,933335,933335,1009093,75758
252156,2018,85368592,3016438,3016438,3261279,244841
28042,2018,66013276,3983689,3983689,4307128,323440
18786,2018,50442600,1650962,1650962,1784974,134012
72424,2018,15540000,694189,694189,750536,56347
138183,2018,51803040,2082191,2082191,2251241,169050
102280,2018,51555600,2545920,2545920,2752576,206655
10401,2018,47087000,1888333,1888333,2041607,153274
216407,2018,44810700,1728784,1728784,1869107,140323
158528,2018,8875000,433076,433076,468243,35167
151970,2018,46415000,2567559,2567559,2775964,208406
276917,2018,34521000,485099,485099,524523,39424
193307,2018,13762400,306870,306870,331779,24908
246297,2018,25112340,785567,785567,849382,63815
247665,2018,19863400,745641,745641,806164,60523
86785,2018,56050800,2638806,2638806,2853073,214267
81877,2018,91608800,4404357,4404357,4761996,357639
211992,2018,129549000,9858986,9858986,10659243,800257
62685,2018,20042000,526539,526539,569307,42768
259861,2018,157540992,5732145,5732145,6197559,465414
262569,2018,48575860,2104478,2104478,2275306,170828
18089,2018,35023277,1498360,1498360,1620012,121652
25162,2018,50580000,920995,920995,996006,75011
283048,2018,15703600,346312,346312,374421,28110
16977,2018,209016400,17369099,17369099,18778929,1409829
276955,2018,29135000,653360,653360,706393,53032
203257,2018,70889100,1477510,1477510,1597447,119938
160042,2018,63255280,3240301,3240301,3503312,263011
293605,2018,33689040,784989,784989,849553,64564
44494,2018,34748600,1602701,1602701,1732795,130094
172440,2018,16326100,303793,303793,328476,24683
288151,2018,50161400,2022912,2022912,2187119,164207
28406,2018,98568800,2577845,2577845,2787086,209241
134485,2018,33580340,1218770,1218770,1317696,98926
68407,2018,94318200,3435193,3435193,3714087,278894
45829,2018,22567000,924406,924406,999487,75082
153257,2018,22759200,1143326,1143326,1236129,92802
131104,2018,31611200,1350820,1350820,1460464,109644
140410,2018,41261720,1114171,1114171,1204607,90436
143838,2018,30920680,1295233,1295233,1400404,105172
68114,2018,263746000,16433939,16433939,17767907,1333968
243731,2018,49010000,1481234,1481234,1601464,120230
113698,2018,23412200,1013839,1013839,1096172,82333
289370,2018,12084880,477757,477757,516536,38779
227919,2018,95034000,4090301,4090301,4422308,332007
137990,2018,114287500,2894611,2894611,3129592,234982
112184,2018,56109600,1460195,1460195,1578766,118571
5323,2018,20856800,897595,897595,970476,72881
96867,2018,10131000,440555,440555,476314,35759
268545,2018,10895780,318524,318524,344379,25854
30199,2018,40072300,1681020,1681020,1817584,136564
285017,2018,33219640,1733942,1733942,1874690,140748
93922,2018,45483600,1288121,1288121,1392735,104614
207232,2018,29060600,879890,879890,951359,71469
81182,2018,53443400,2184243,2184243,2361536,177292
87568,2018,48010800,2154819,2154819,2329725,174906
146,2018,19191800,644632,644632,696971,52339
148805,2018,39899600,1443629,1443629,1560875,117246
193335,2018,44980000,1415422,1415422,1530413,114991
90157,2018,54669000,951124,951124,1028331,77207
170328,2018,40699080,2097800,2097800,2268079,170279
255611,2018,228401400,18452088,18452088,19949901,1497813
48595,2018,35389840,1873835,1873835,2025961,152126
108651,2018,44145000,2293351,2293351,2479500,186149
151171,2018,34695044,1615665,1615665,1746829,131164
160070,2018,30934768,1845972,1845972,1995858,149886
104925,2018,108888540,3727434,3727434,4030067,302632
215971,2018,46242280,1980394,1980394,2141189,160795
28177,2018,37233000,2099286,2099286,2269688,170402
219467,2018,36238200,2036605,2036605,2201914,165309
77621,2018,63788200,2548965,2548965,2755862,206897
89696,2018,81939000,697459,697459,754071,56612
147939,2018,22075267,860841,860841,930714,69873
108479,2018,236224000,8050778,8050778,8704290,653511
262291,2018,19200400,556234,556234,601388,45154
213534,2018,33151600,1005499,1005499,1087114,81615
192942,2018,27416000,892288,892288,964714,72426
79831,2018,22359000,673398,673398,728057,54659
280346,2018,42165300,2573742,2573742,2782650,208908
208695,2018,7356800,242495,242495,262179,19683
71607,2018,13211000,478323,478323,517152,38830
264502,2018,29198900,1177616,1177616,1273212,95596
201553,2018,17316600,263829,263829,285283,21454
218043,2018,20969200,1198505,1198505,1295786,97281
116514,2018,25685500,992461,992461,1073038,80577
41098,2018,59086000,3094998,3094998,3346294,251296
98126,2018,120855500,5573523,5573523,6025924,452401
58894,2018,29605200,1268705,1268705,1371701,102996
161910,2018,18030100,814763,814763,880896,66133
34355,2018,5356000,118523,118523,128143,9620
193600,2018,45872800,1335975,1335975,1444414,108440
84586,2018,38911000,1452962,1452962,1570902,117940
1903,2018,30459200,1253885,1253885,1355681,101796
176192,2018,65978200,3479459,3479459,3761888,282429
206031,2018,43319800,1552966,1552966,1679038,126072
165993,2018,42714000,2340494,2340494,2530474,189980
221670,2018,63874560,2271415,2271415,2455785,184370
142313,2018,82928420,3491370,3491370,3774761,283390
116626,2018,49046400,2851421,2851421,3082894,231473
25139,2018,21436600,543078,543078,587183,44105
136277,2018,43881200,2139823,2139823,2313545,173721
84889,2018,138885000,7534616,7534616,8146207,611591
252478,2018,59847200,2704459,2704459,2923980,219520
123702,2018,52163300,2879960,2879960,3113733,233773
234567,2018,28703200,742759,742759,803106,60348
138326,2018,56298600,1677249,1677249,1813423,136175
227369,2018,81536316,3266737,3266737,3531918,265182
233605,2018,38101000,1147072,1147072,1240179,93106
85714,2018,65182000,2252919,2252919,2435786,182867
142804,2018,35425080,1250052,1250052,1351563,101512
8510,2018,29864000,1320337,1320337,1427507,107170
118381,2018,27983640,1506510,1506510,1628818,122308
100900,2018,33148400,1141390,1141390,1234058,92668
6437,2018,45818000,2071784,2071784,2240046,168262
133906,2018,31705000,1220316,1220316,1319412,99096
136521,2018,13988736,734893,734893,794543,59650
267386,2018,31168800,1619631,1619631,1751119,131488
277345,2018,48445000,1523575,1523575,1647271,123696
48859,2018,26593840,1811516,1811516,1958554,147039
4269,2018,84018200,4192932,4192932,4533397,340465
221591,2018,34181800,1394047,1394047,1507200,113153
32826,2018,60324200,2711263,2711263,2931392,220129
147882,2018,12113680,573624,573624,620197,46573
227037,2018,19546400,469829,469829,507964,38135
275277,2018,13345000,444360,444360,480429,36068
134533,2018,87273600,4252020,4252020,4597176,345156
249989,2018,10921932,437309,437309,472844,35535
144816,2018,11015164,594195,594195,642425,48230
69848,2018,22978400,1238155,1238155,1338659,100504
242157,2018,35170100,1684819,1684819,1821603,136784
287069,2018,97499400,4943668,4943668,5344945,401277
105060,2018,33860500,1589341,1589341,1718395,129054
16995,2018,14406000,426324,426324,460929,34604
253601,2018,10057720,459963,459963,497297,37335
95750,2018,45187880,1748116,1748116,1890009,141893
64288,2018,68310000,2538036,2538036,2744095,206058
18931,2018,57111241,3156026,3156026,3412197,256171
284899,2018,37079580,1882455,1882455,2035251,152797
10396,2018,143474400,6273543,6273543,6782864,509321
33268,2018,39110000,1509969,1509969,1632566,122597
53343,2018,31869416,1208827,1208827,1306980,98153
85404,2018,14393600,912861,912861,986957,74096
230532,2018,85239800,3764269,3764269,4069859,305590
180391,2018,30316800,782744,782744,846279,63534
209486,2018,71631400,2757234,2757234,2981036,223801
197775,2018,12012560,250542,250542,270879,20336
28278,2018,67908800,3132804,3132804,3387217,254413
72055,2018,13881400,462768,462768,500354,37587
96860,2018,27782676,1102692,1102692,1192224,89532
271302,2018,29422400,1129203,1129203,1220915,91712
71204,2018,31111400,1827240,1827240,1975613,148374
128093,2018,65944400,3077384,3077384,3327171,249788
224058,2018,34591600,1337681,1337681,1446269,108588
189893,2018,22326200,603274,603274,652285,49011
64479,2018,21076960,763162,763162,825107,61945
193079,2018,21429000,695685,695685,752202,56517
264886,2018,134213800,3472532,3472532,3754393,281861
87050,2018,83913900,2169189,2169189,2345309,176120
140477,2018,30796004,1112002,1112002,1202267,90265
227072,2018,39214600,1543708,1543708,1669019,125311
186850,2018,45311000,2048180,2048180,2214429,166248
250240,2018,21760400,1221308,1221308,1320445,99137
163166,2018,31748356,1290735,1290735,1395524,104789
257114,2018,22742800,919932,919932,994626,74694
123368,2018,57524472,2278983,2278983,2463988,185004
180987,2018,49674500,1918530,1918530,2074259,155730
120676,2018,12583800,509759,509759,551150,41391
122257,2018,59230140,2936664,2936664,3175034,238370
198869,2018,18038600,389717,389717,421350,31633
289610,2018,20764600,1008234,1008234,1090071,81837
89779,2018,37097200,1586468,1586468,1715245,128777
107947,2018,199581880,7626924,7626924,8249333,622409
164007,2018,29609400,1115432,1115432,1205992,90560
276512,2018,37741800,988523,988523,1068809,80286
37792,2018,25561200,902198,902198,975429,73230
85284,2018,42266600,2054324,2054324,2221071,166747
137933,2018,50384600,1188667,1188667,1285191,96524
142613,2018,34565404,1740084,1740084,1881352,141267
73186,2018,36990673,1409591,1409591,1524008,114417
4149,2018,58637000,2804258,2804258,3031935,227677
202099,2018,73540800,3458355,3458355,3739252,280897
246667,2018,23153400,1083818,1083818,1171795,87977
21894,2018,39006000,1904259,1904259,2058831,154571
148851,2018,10032000,403036,403036,435750,32714
81561,2018,33023360,1402555,1402555,1516428,113873
41849,2018,78730000,3167447,3167447,3424555,257108
154233,2018,26507500,1257845,1257845,1359946,102101
200516,2018,23824000,348508,348508,376885,28376
204073,2018,40446800,1666040,1666040,1801273,135233
90913,2018,27094800,1636423,1636423,1769250,132827
111278,2018,201088600,6859903,6859903,7416715,556813
